model_id,encoder,classifier,scope_n,selected_positive_labels,scope_positive_cases,scope_all_zero_cases,pr_no_skill_baseline,roc_auc_macro,roc_auc_micro,pr_auc_macro,pr_auc_micro,pr_macro_lift_ratio,pr_micro_lift_ratio,pr_macro_normalized_gain,pr_micro_normalized_gain,pr_auc_macro_ci_95_lower,pr_auc_micro_ci_95_lower,roc_auc_macro_ci_95_lower,roc_auc_micro_ci_95_lower,pr_auc_macro_ci_95_upper,pr_auc_micro_ci_95_upper,roc_auc_macro_ci_95_upper,roc_auc_micro_ci_95_upper
inception_v3__mil,inception_v3,mil,25,803,398,352,0.042826666666666666,0.6924009293068261,0.6866826502637731,0.0994378637655967,0.07671956515689411,2.321867927278877,1.791397069354626,0.05914414362316477,0.0354093634976188,,,,,,,,
inception_v3__random_forest,inception_v3,random_forest,5,443,291,459,0.11813333333333334,0.6581601752672013,0.7189012157670882,0.19454862413734308,0.2438659787476059,1.646856299131008,2.064328262536167,0.08665175098731072,0.14257557311869432,,,,,,,,
inception_v3__random_forest,inception_v3,random_forest,10,594,341,409,0.0792,0.680314502650702,0.7582290712901776,0.15213000794332443,0.21398233529778904,1.9208334336278337,2.7017971628508715,0.07920287569865815,0.1463752555362609,,,,,,,,
inception_v3__random_forest,inception_v3,random_forest,15,683,367,383,0.06071111111111111,0.6915621302982685,0.7812612014447031,0.14775723625253342,0.201336762563392,2.433775853354321,3.3163083145507466,0.09267236754433625,0.14971501645104193,,,,,,,,
inception_v3__random_forest,inception_v3,random_forest,20,752,389,361,0.050133333333333335,0.6950521069579556,0.791205484607022,0.12767956069548198,0.1896177456041316,2.5467997479151987,3.78226886178454,0.0816390658641374,0.14684630713517505,,,,,,,,
inception_v3__random_forest,inception_v3,random_forest,25,803,398,352,0.042826666666666666,0.685189331227079,0.7982138635546577,0.11260984399126266,0.1814663955535492,2.629432845375062,4.237229036897943,0.07290547583641695,0.14484286602936688,,,,,,,,
inception_v3__svm_linear,inception_v3,svm_linear,5,443,291,459,0.11813333333333334,0.5924583608183381,0.6816452685015232,0.16173421729697712,0.20237742225034946,1.3690819748615444,1.7131271635187595,0.049441582964518956,0.09552928135434244,,,,,,,,
inception_v3__svm_linear,inception_v3,svm_linear,10,594,341,409,0.0792,0.6108231694761928,0.7200492228004536,0.11380799211312738,0.17814399479125156,1.436969597387972,2.2492928635259033,0.037584700383500626,0.10745438183237573,,,,,,,,
inception_v3__svm_linear,inception_v3,svm_linear,15,683,367,383,0.06071111111111111,0.6206052151331655,0.7441286244185986,0.09774543351507853,0.16527881792555052,1.6100089707827723,2.7223817008234894,0.039428042684265495,0.11132645989045552,,,,,,,,
inception_v3__svm_linear,inception_v3,svm_linear,20,752,389,361,0.050133333333333335,0.6283795842216094,0.7568886581319364,0.09045437820520157,0.15611282442140845,1.8042761610080098,3.113952614788732,0.04244916290553225,0.11157301841108413,,,,,,,,
inception_v3__svm_linear,inception_v3,svm_linear,25,803,398,352,0.042826666666666666,0.6348320645836707,0.7687829759702725,0.08037042473939433,0.14958147977096106,1.8766444132797557,3.4927182387366376,0.039223572957243207,0.11153132811642726,,,,,,,,
resnet50__gradient_boosting,resnet50,gradient_boosting,5,443,291,459,0.11813333333333334,0.6720469453103828,0.7246554780508682,0.20512003761651246,0.24463491495791506,1.7363434335483559,2.0708373162351723,0.09863929273115261,0.14344751469373493,,,,,,,,
resnet50__gradient_boosting,resnet50,gradient_boosting,10,594,341,409,0.0792,0.6790343317366299,0.7505765249755983,0.14702352659224166,0.19917460115011526,1.85635765899295,2.514830822602465,0.07365717483953264,0.13029387614043794,,,,,,,,
resnet50__gradient_boosting,resnet50,gradient_boosting,15,683,367,383,0.06071111111111111,0.6722146786142328,0.7621071206930163,0.11999522042609358,0.16828852917157378,1.976495211996417,2.7719560075844876,0.06311594868870567,0.11453070437969197,,,,,,,,
resnet50__gradient_boosting,resnet50,gradient_boosting,20,752,389,361,0.050133333333333335,0.6862555837637715,0.7703226544673684,0.10199616218507512,0.14821402668497322,2.0344979159257006,2.9563968088757955,0.054600114596864605,0.10325732736346141,,,,,,,,
resnet50__gradient_boosting,resnet50,gradient_boosting,25,803,398,352,0.042826666666666666,0.6784431510469523,0.7744620749583611,0.08753580297096274,0.1314978940275248,2.04395554882385,3.0704676376290037,0.0467095506605868,0.09263863113701955,,,,,,,,
resnet50__knn,resnet50,knn,5,443,291,459,0.11813333333333334,0.5611612285306059,0.628227216227156,0.15671341023833346,0.1931538112282149,1.3265807864418746,1.6350491921124286,0.043748197276610355,0.08507009135343388,,,,,,,,
resnet50__knn,resnet50,knn,10,594,341,409,0.0792,0.5642056123794447,0.6567343480172905,0.10701781121893539,0.1545017581796593,1.351234990138073,1.950779774995698,0.030210481341154848,0.08177862530371341,,,,,,,,
resnet50__knn,resnet50,knn,15,683,367,383,0.06071111111111111,0.5758475731781056,0.6761346167195561,0.09028747438226532,0.13702826935498472,1.4871655736463907,2.2570542170476986,0.03148803698310636,0.081249931886399,,,,,,,,
resnet50__knn,resnet50,knn,20,752,389,361,0.050133333333333335,0.5753217236734608,0.6843184224437622,0.07715803749331503,0.1256069626431132,1.539056598935805,2.5054580314450767,0.028451050140351306,0.07945707745976262,,,,,,,,
resnet50__knn,resnet50,knn,25,803,398,352,0.042826666666666666,0.5679141718131386,0.6873231136289563,0.06674150256889219,0.11634485582297996,1.5584099292238214,2.7166451390795445,0.024984853912449357,0.07680760275705546,,,,,,,,
resnet50__logistic,resnet50,logistic,5,443,291,459,0.11813333333333334,0.5735955321129647,0.6288145878398719,0.14080140193786925,0.16014757883471928,1.191885456584672,1.3556510623706484,0.025704643866649425,0.04764240115820903,,,,,,,,
resnet50__logistic,resnet50,logistic,10,594,341,409,0.0792,0.6064977060244965,0.6599823897825635,0.10899986246140195,0.12775334677775457,1.376260889664166,1.6130473077999314,0.03236301309882922,0.05272952517132338,,,,,,,,
resnet50__logistic,resnet50,logistic,15,683,367,383,0.06071111111111111,0.6216069458746387,0.6743283220601278,0.09020985936528739,0.1102745018669696,1.485887141814763,1.8163808872670688,0.0314054053051465,0.05276692968708319,,,,,,,,
resnet50__logistic,resnet50,logistic,20,752,389,361,0.050133333333333335,0.6225362268958958,0.6792863145406,0.08482538550490648,0.09928025688526418,1.691995721507443,1.9803242729773438,0.0365230756999998,0.05174086561475033,,,,,,,,
resnet50__logistic,resnet50,logistic,25,803,398,352,0.042826666666666666,0.6237083257673877,0.6836089118360891,0.08048030182047156,0.09210213651328047,1.8792100362812474,2.1505791527073588,0.03933836625251249,0.05148019499771599,,,,,,,,
resnet50__mil,resnet50,mil,5,443,291,459,0.11813333333333334,0.632280492364139,0.627254179348683,0.1675035034719424,0.17142719191242484,1.4179190474487222,1.4511331143828288,0.05598371273655397,0.06043301169385942,,,,,,,,
resnet50__mil,resnet50,mil,10,594,341,409,0.0792,0.667892782912685,0.6651501500183805,0.12704719976277296,0.12463065984710595,1.604131310136022,1.5736194425139638,0.051962640923949775,0.049338249182347894,,,,,,,,
resnet50__mil,resnet50,mil,15,683,367,383,0.06071111111111111,0.6893984260319465,0.6753393704342963,0.11971574238325298,0.10094468547505031,1.9718918035308874,1.6627052878394084,0.06281840653085986,0.04283407888656345,,,,,,,,
resnet50__mil,resnet50,mil,20,752,389,361,0.050133333333333335,0.7041009481053233,0.6897783619500162,0.11602650019582703,0.08842372005340102,2.3143583815656985,1.7637710117034777,0.06937096455203576,0.04031132796189046,,,,,,,,
resnet50__mil,resnet50,mil,25,803,398,352,0.042826666666666666,0.703823470368043,0.6933622043763701,0.10922338645101438,0.07854258756637231,2.5503592726731257,1.8339645291027158,0.06936749852100739,0.03731395313252804,,,,,,,,
resnet50__random_forest,resnet50,random_forest,5,443,291,459,0.11813333333333334,0.6674550202137665,0.7222285172501588,0.19028565517262844,0.24290308899828073,1.6107702187299247,2.0561773899402995,0.08181772207358833,0.1414836963240256,,,,,,,,
resnet50__random_forest,resnet50,random_forest,10,594,341,409,0.0792,0.6782869058109241,0.7560513182798153,0.13758773003313718,0.210750415166578,1.7372188135497117,2.6609900904870956,0.06340978500557903,0.1428653509628345,,,,,,,,
resnet50__random_forest,resnet50,random_forest,15,683,367,383,0.06071111111111111,0.697580981368888,0.7817091553152921,0.13062933891626,0.19758557510599928,2.1516545575518666,3.254520819827953,0.07443740539490158,0.14572137029833368,,,,,,,,
resnet50__random_forest,resnet50,random_forest,20,752,389,361,0.050133333333333335,0.7098327081924237,0.7968699134331657,0.1200427315357625,0.1866009374825785,2.3944693790378158,3.7220931678705815,0.07359916992114245,0.14367027387974995,,,,,,,,
resnet50__random_forest,resnet50,random_forest,25,803,398,352,0.042826666666666666,0.6985169950439527,0.803455636393335,0.10761977579351553,0.17861783311831358,2.5129150636717514,4.170715281405205,0.06769213774605318,0.14186685078109876,,,,,,,,
resnet50__svm_linear,resnet50,svm_linear,5,443,291,459,0.11813333333333334,0.5702642343413996,0.6733858884737963,0.14451568541804566,0.1924360569636661,1.2233269081663007,1.628973394161959,0.029916486337366554,0.0842561879690801,,,,,,,,
resnet50__svm_linear,resnet50,svm_linear,10,594,341,409,0.0792,0.5991342921051329,0.7145630940157439,0.11289752353376477,0.17038963582757458,1.4254737819919794,2.1513842907522043,0.036595920431977375,0.09903305367894719,,,,,,,,
resnet50__svm_linear,resnet50,svm_linear,15,683,367,383,0.06071111111111111,0.6166533405649425,0.7393381644366194,0.0941433414395916,0.15805759687310364,1.5506772931118675,2.603437723019643,0.03559312872105665,0.10363849387928609,,,,,,,,
resnet50__svm_linear,resnet50,svm_linear,20,752,389,361,0.050133333333333335,0.6136743234920803,0.7501956694929933,0.08430963431580864,0.14903377810117627,1.6817081312993742,2.972748233401122,0.035980103504851875,0.10412034471628608,,,,,,,,
resnet50__svm_linear,resnet50,svm_linear,25,803,398,352,0.042826666666666666,0.6022060615523259,0.7610316345187133,0.07775132827994455,0.142809468668907,1.8154886740335745,3.334592201173109,0.03648729064740404,0.1044563179106261,,,,,,,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,5,443,291,459,0.11813333333333334,0.7685634794783524,0.7969994559730676,0.33896537794979087,0.3471274690078213,2.869345750139313,2.9384379430684646,0.25041432334796365,0.2596697940064499,,,,,,,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,10,594,341,409,0.0792,0.7902438494672728,0.8242998085888327,0.2644045317614682,0.2991273308380514,3.3384410575942955,3.7768602378541836,0.20113437419794553,0.23884375634019483,,,,,,,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,15,683,367,383,0.06071111111111111,0.8017185917906458,0.8385292564589254,0.2325988515073613,0.26547497213616966,3.8312402334667857,4.372757593750964,0.18299773629770177,0.2179988110657622,,,,,,,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,20,752,389,361,0.050133333333333335,0.8050305711868695,0.8461163268902241,0.21715526891735853,0.24433752438016645,4.331554566170715,4.873753810774597,0.175837242683912,0.20445415958046723,,,,,,,,
siglip2_so400m__gradient_boosting,siglip2_so400m,gradient_boosting,25,803,398,352,0.042826666666666666,0.7924700645247948,0.844153128059852,0.19305264066915967,0.22085992404282484,4.507767138912508,5.157065474225362,0.1569475128181169,0.1859989734107631,,,,,,,,
siglip2_so400m__knn,siglip2_so400m,knn,5,443,291,459,0.11813333333333334,0.6915900508041131,0.7384302126756228,0.2780068248867061,0.2822308896033804,2.3533309104405142,2.389087665942836,0.18128986795438395,0.18607978107428982,,,,,,,,
siglip2_so400m__knn,siglip2_so400m,knn,10,594,341,409,0.0792,0.6962022757204264,0.757845980804278,0.2115291552239617,0.24223545630807666,2.6708226669692134,3.0585284887383413,0.14371107213723036,0.17705848860564363,,,,,,,,
siglip2_so400m__knn,siglip2_so400m,knn,15,683,367,383,0.06071111111111111,0.6967666360778482,0.7679404278160373,0.20485757561489595,0.22847313071755043,3.3743012088837183,3.763283631877661,0.15346339790551525,0.17860534878134215,,,,,,,,
siglip2_so400m__knn,siglip2_so400m,knn,20,752,389,361,0.050133333333333335,0.6791178130130352,0.7658885214946182,0.17010886399827352,0.2099641998501536,3.393128936135775,4.188115688500404,0.1263077596837523,0.16826663375577655,,,,,,,,
siglip2_so400m__knn,siglip2_so400m,knn,25,803,398,352,0.042826666666666666,0.6803323451409949,0.76935443166301,0.16122437264544878,0.20187752828578948,3.7645790623937296,4.713827715265944,0.12369515724645705,0.16616725109258107,,,,,,,,
siglip2_so400m__logistic,siglip2_so400m,logistic,5,443,291,459,0.11813333333333334,0.7462622628852336,0.771206982111275,0.2952916246387551,0.2935245445634258,2.499646935429642,2.4846885826475096,0.20089010958431555,0.19888631451855057,,,,,,,,
siglip2_so400m__logistic,siglip2_so400m,logistic,10,594,341,409,0.0792,0.7510106066608158,0.7968638016422551,0.24008900807933742,0.24404998973036066,3.0314268696886035,3.0814392642722304,0.17472741972126132,0.17902909397302416,,,,,,,,
siglip2_so400m__logistic,siglip2_so400m,logistic,15,683,367,383,0.06071111111111111,0.7693362396703591,0.8172746558562868,0.20579932546011495,0.2176144851598146,3.3898131938891556,3.5844260000701524,0.15446601792621306,0.16704485265902475,,,,,,,,
siglip2_so400m__logistic,siglip2_so400m,logistic,20,752,389,361,0.050133333333333335,0.7723728919692214,0.8272088113150633,0.18047216324011325,0.20174606864830108,3.599843681651195,4.02419019910175,0.13721802699338145,0.1596147550340059,,,,,,,,
siglip2_so400m__logistic,siglip2_so400m,logistic,25,803,398,352,0.042826666666666666,0.7761429879713228,0.8336729477642104,0.16382592358493944,0.18964549245760062,3.825325114841363,4.4282104403238005,0.12641310899969993,0.15338791907171181,,,,,,,,
siglip2_so400m__mil,siglip2_so400m,mil,5,443,291,459,0.11813333333333334,0.8007692235694162,0.8124308447571025,0.35747283289907883,0.33986834226560203,3.026011565172789,2.8769893532641255,0.2714010049505732,0.25143824720169566,0.3152235116372308,0.2968164238807127,0.7756035529715776,0.7920517531189831,0.410360426998116,0.3839682171443648,0.8241769357962371,0.8322254190469885
siglip2_so400m__mil,siglip2_so400m,mil,10,594,341,409,0.0792,0.8213756732624111,0.8425028838437469,0.32430196226806207,0.3090713700683305,4.094721745808864,3.902416288741547,0.266183712280693,0.24964310389697061,0.29193883505806206,0.27450895096323136,0.7984961150655624,0.8263941440543225,0.3788629090962004,0.3496413888841796,0.8434483083602298,0.8585784141416231
siglip2_so400m__mil,siglip2_so400m,mil,15,683,367,383,0.06071111111111111,0.838291282697822,0.8620464882730444,0.3184281234905685,0.29282452135616743,5.244972751491794,4.823244312235555,0.2743745991548117,0.24711610345953286,0.28651893338841666,0.2595133239569117,0.8152591177314695,0.8476117014549044,0.37645555733015895,0.33133132920063096,0.8580192875528515,0.875437725286443
siglip2_so400m__mil,siglip2_so400m,mil,20,752,389,361,0.050133333333333335,0.8417636987001643,0.8722114880625277,0.30203176705227996,0.28194466079153957,6.024569821521542,5.623896159405709,0.26519346615554457,0.2440461757350571,0.27297802314136427,0.2477528660932717,0.8201775666673646,0.8585865131934489,0.3638044604644417,0.3178029768296977,0.8610308462066916,0.8833604662113053
siglip2_so400m__mil,siglip2_so400m,mil,25,803,398,352,0.042826666666666666,0.842474179501167,0.8785133630981108,0.2791530548103276,0.2630899194843987,6.518206447937288,6.143133238272074,0.24690030521500209,0.23011845937106343,0.2569170783807274,0.23468929343929573,0.8220779189434715,0.8665568504850457,0.33331353866337193,0.2972578059743086,0.8628152171316079,0.8910232690063197
siglip2_so400m__random_forest,siglip2_so400m,random_forest,5,443,291,459,0.11813333333333334,0.7910556053125444,0.8127008104431328,0.3586927036409205,0.3661652940526364,3.0363377847707715,3.0995933469466963,0.27278428746702504,0.2812578931652212,0.32080272241808505,0.3237225535295521,0.766974440241628,0.794411383679947,0.41512891022840054,0.41691946668144025,0.8141837774196569,0.8320557307487583
siglip2_so400m__random_forest,siglip2_so400m,random_forest,10,594,341,409,0.0792,0.8154473276563406,0.8438422988451949,0.3068475973982955,0.33981295614968376,3.874338350988579,4.290567628152573,0.24722805972881787,0.283028840301568,0.2785344694823732,0.2998563814117029,0.7949923193897481,0.8296530816143013,0.36074473614135566,0.3805309675505477,0.8349339443906777,0.8560530350928216
siglip2_so400m__random_forest,siglip2_so400m,random_forest,15,683,367,383,0.06071111111111111,0.8292622815035645,0.8613985277794443,0.2916248222968516,0.3277872098424671,4.803483529779767,5.3991304695867575,0.24583886162956192,0.2843386117845893,0.26809296334705024,0.29605086304673517,0.8117261680754738,0.8473712788062407,0.3410758856547609,0.3655667488036467,0.8476122189008013,0.8753345701736949
siglip2_so400m__random_forest,siglip2_so400m,random_forest,20,752,389,361,0.050133333333333335,0.8390826423393856,0.8726037136977792,0.2814693532179257,0.315575480835828,5.614415290251178,6.294723686884867,0.24354578174262254,0.27945200817921245,0.260691525775529,0.28037742965507967,0.8206104018105166,0.8593452252429996,0.32997512022863823,0.3514699113861045,0.855094824174243,0.8854696515946132
siglip2_so400m__random_forest,siglip2_so400m,random_forest,25,803,398,352,0.042826666666666666,0.8333540289371316,0.8768746650664565,0.2606302538364824,0.30894691434537125,6.085700198548002,7.213891212921184,0.22754874126227476,0.27802722705609356,0.24053952137171156,0.27830864373664527,0.8157205828637082,0.865631356339569,0.3102786340698374,0.34387574973099716,0.8514876705093152,0.8882195042166839
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,5,443,291,459,0.11813333333333334,0.7421557878239279,0.7607837810349618,0.299170443201674,0.27711040538077647,2.5324811783437418,2.345742709205218,0.20528852797286892,0.18027336564194488,,,,,,,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,10,594,341,409,0.0792,0.7462230210407421,0.7910046989832683,0.2313334316859859,0.24533207100013601,2.920876662701842,3.0976271590926263,0.16521875726106205,0.18042144982638575,,,,,,,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,15,683,367,383,0.06071111111111111,0.7636862348898359,0.8126278791912888,0.19964460342651527,0.22973075166241425,3.2884360008027773,3.783998471745476,0.14791348429528692,0.1799442562886496,,,,,,,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,20,752,389,361,0.050133333333333335,0.7713975707538542,0.8269978821215669,0.19337588919971108,0.2198986357547871,3.857231832441045,4.386275979151338,0.15080280305977445,0.17872540260540473,,,,,,,,
siglip2_so400m__svm_linear,siglip2_so400m,svm_linear,25,803,398,352,0.042826666666666666,0.7682069867704269,0.8343270114348732,0.1747268090751977,0.2103236614793444,4.0798601122789,4.911044399424293,0.13780173121747127,0.17499128839013245,,,,,,,,
vit_base__gradient_boosting,vit_base,gradient_boosting,5,443,291,459,0.11813333333333334,0.7031886827792239,0.7443837922294934,0.2336357015563387,0.2608052629091524,1.9777288506462078,2.2077194941519673,0.1309748656898307,0.1617840144872457,,,,,,,,
vit_base__gradient_boosting,vit_base,gradient_boosting,10,594,341,409,0.0792,0.7217754586504752,0.7776790493992928,0.17484517897878865,0.22144143077497114,2.207641148722079,2.7959776613001406,0.10387182773543512,0.15447592395196694,,,,,,,,
vit_base__gradient_boosting,vit_base,gradient_boosting,15,683,367,383,0.06071111111111111,0.7387851536634227,0.7971023217810745,0.14552404733241056,0.19339893625726604,2.3969919948603495,3.1855608095084085,0.0902948360451991,0.14126412727304277,,,,,,,,
vit_base__gradient_boosting,vit_base,gradient_boosting,20,752,389,361,0.050133333333333335,0.7442040895855484,0.8041122512902147,0.12625820509025526,0.17433691440844085,2.518448239832219,3.4774650480407083,0.08014269205178473,0.13075896379327714,,,,,,,,
vit_base__gradient_boosting,vit_base,gradient_boosting,25,803,398,352,0.042826666666666666,0.7370641723551666,0.8029639437166624,0.10667348658830891,0.15214127815324555,2.490819269652294,3.5524893715732926,0.06670350886113513,0.11420565918389447,,,,,,,,
vit_base__knn,vit_base,knn,5,443,291,459,0.11813333333333334,0.5913220836550619,0.6568343639355878,0.16573577259542693,0.19320791218034877,1.4029551856272031,1.635507157282862,0.053979179689401566,0.08513143957553912,,,,,,,,
vit_base__knn,vit_base,knn,10,594,341,409,0.0792,0.6005255317081082,0.684360620394504,0.12747839342795397,0.1618678366995146,1.6095756745953784,2.043785816913063,0.05243092248908989,0.08977827617236599,,,,,,,,
vit_base__knn,vit_base,knn,15,683,367,383,0.06071111111111111,0.627295946175724,0.7072121265948398,0.11745126694214868,0.1482823811011491,1.9345926106869291,2.4424257502019437,0.06040756630066931,0.09323145522739923,,,,,,,,
vit_base__knn,vit_base,knn,20,752,389,361,0.050133333333333335,0.6174627836449464,0.7115162019753426,0.10527945775083655,0.13699020016580774,2.0999891838597717,2.7325172905413777,0.0580567003272423,0.09144111471695088,,,,,,,,
vit_base__knn,vit_base,knn,25,803,398,352,0.042826666666666666,0.6050207447679847,0.7127837181583714,0.09427745300880547,0.12820171855503334,2.201372657428521,2.9935021455876405,0.0537528413615146,0.08919497536673958,,,,,,,,
vit_base__logistic,vit_base,logistic,5,443,291,459,0.11813333333333334,0.6792612771880002,0.7134384208611463,0.21093114595224877,0.21780070668801632,1.785534531198494,1.8436854403613119,0.10522884708827725,0.11301864229817392,,,,,,,,
vit_base__logistic,vit_base,logistic,10,594,341,409,0.0792,0.6736986558098498,0.7346437148782936,0.14694710260729338,0.16418190991203152,1.8553927096880476,2.0730039130307008,0.07357417746230818,0.0922913878280099,,,,,,,,
vit_base__logistic,vit_base,logistic,15,683,367,383,0.06071111111111111,0.698083986355682,0.7641180636255223,0.12788299122874297,0.14815755088768767,2.1064182303416668,2.440369615646393,0.07151354701650028,0.09309855658999588,,,,,,,,
vit_base__logistic,vit_base,logistic,20,752,389,361,0.050133333333333335,0.696929089693712,0.7766022312202087,0.11712666796003786,0.13941503645979586,2.336303217287989,2.7808850357672044,0.07052919844192644,0.09399393226396252,,,,,,,,
vit_base__logistic,vit_base,logistic,25,803,398,352,0.042826666666666666,0.6822849771476258,0.7795993821853068,0.10492688650891134,0.1296164357890465,2.4500362665530355,3.026535704912356,0.0648787609094605,0.09067299108734729,,,,,,,,
vit_base__mil,vit_base,mil,5,443,291,459,0.11813333333333334,0.6606580439615297,0.6443087752158532,0.19609433413660043,0.1668857652546409,1.6599407517206581,1.4126898864670505,0.0884045216245091,0.05528322337614254,,,,,,,,
vit_base__mil,vit_base,mil,10,594,341,409,0.0792,0.7167231423889108,0.6880907247979359,0.16994395751555882,0.1335227703493361,2.1457570393378638,1.6858935650168698,0.09854904161116293,0.058995189345499674,,,,,,,,
vit_base__mil,vit_base,mil,15,683,367,383,0.06071111111111111,0.7471916044126043,0.7160562019303446,0.15995526487812606,0.11764991229285399,2.6346950657085184,1.9378645875470093,0.10565881800690057,0.06061905113036883,,,,,,,,
vit_base__mil,vit_base,mil,20,752,389,361,0.050133333333333335,0.7503749893802987,0.7315658618006858,0.1465429686807235,0.10508725770235237,2.923064534854857,2.0961554062969223,0.10149807202490543,0.0578543560875411,,,,,,,,
vit_base__mil,vit_base,mil,25,803,398,352,0.042826666666666666,0.7497971855082344,0.7366425397710056,0.13133215107283233,0.09320193661833549,3.0665975499571685,2.1762594166796894,0.09246547236951057,0.05262920329825545,,,,,,,,
vit_base__random_forest,vit_base,random_forest,5,443,291,459,0.11813333333333334,0.7094224355990111,0.7495107511872006,0.24179527886031757,0.2828255789651532,2.046799764618941,2.3941217181023124,0.1402274858561206,0.18675413399435273,,,,,,,,
vit_base__random_forest,vit_base,random_forest,10,594,341,409,0.0792,0.7345118371595921,0.7896778383311832,0.20127777203751146,0.25211868160756257,2.5413860105746395,3.1833166869641736,0.13257794530572486,0.1877917914938777,,,,,,,,
vit_base__random_forest,vit_base,random_forest,15,683,367,383,0.06071111111111111,0.7558876834404079,0.8152096758036049,0.197336609741309,0.24152025794326998,3.2504199993993064,3.9781887289338025,0.1454563130112356,0.19249577948914426,,,,,,,,
vit_base__random_forest,vit_base,random_forest,20,752,389,361,0.050133333333333335,0.7585269588378715,0.8236204017435818,0.17008770287947364,0.2280330276859017,3.3927068393512028,4.5485311373517625,0.12628548169512244,0.18728912235320927,,,,,,,,
vit_base__random_forest,vit_base,random_forest,25,803,398,352,0.042826666666666666,0.7507834590401657,0.8280190024023274,0.14865211002880607,0.21717305019010047,3.47101751312592,5.070977199332981,0.11056037571962522,0.1821471382996815,,,,,,,,
vit_base__svm_linear,vit_base,svm_linear,5,443,291,459,0.11813333333333334,0.6600974165117582,0.714638420042034,0.2189869035868187,0.25133135669399875,1.8537266104979007,2.1275227711117273,0.11436374008181736,0.15104100018218786,,,,,,,,
vit_base__svm_linear,vit_base,svm_linear,10,594,341,409,0.0792,0.6676555681461749,0.7422050898013829,0.15320545415510795,0.21677197375619928,1.9344122999382314,2.7370198706590814,0.08037082336566892,0.14940483683340497,,,,,,,,
vit_base__svm_linear,vit_base,svm_linear,15,683,367,383,0.06071111111111111,0.6918435187498955,0.7674816665214129,0.1326742861696941,0.20007785494889682,2.1853378029415205,3.295572281369091,0.07661452819239696,0.14837473910997345,,,,,,,,
vit_base__svm_linear,vit_base,svm_linear,20,752,389,361,0.050133333333333335,0.6944039824432702,0.7788434005668582,0.11618637440915973,0.18816305601951866,2.317547361884835,3.7532524471978457,0.06953927682042363,0.14531483999808956,,,,,,,,
vit_base__svm_linear,vit_base,svm_linear,25,803,398,352,0.042826666666666666,0.6748618039557225,0.785831999728549,0.10107240852515174,0.17972905827867575,2.3600344456371047,4.19666231970756,0.06085182258018584,0.14302779532652643,,,,,,,,
