encoder,classifier,split,subset_accuracy,precision_micro,recall_micro,f1_micro,precision_macro,recall_macro,f1_macro,auc_micro,auc_macro,pr_auc_micro,pr_auc_macro,brier_macro,ece_macro,seed,auc_weighted,label_ranking_average_precision,coverage_error,ranking_loss,top1_hit,top3_hit,top5_hit
bit50,mil,train,0.0,0.0634550445788693,0.6937583001328022,0.1162749287749287,0.0682293594144939,0.8056050512726826,0.1137989258041056,0.6612545052248185,0.7539275456516793,0.0745527101045662,0.1209937284387693,0.2437771711999499,0.4185488677754276,42.0,,,,,,,
bit50,mil,validation,0.0,0.060091743119266,0.6517412935323383,0.1100377992440151,0.0646040461376375,0.7443669914930524,0.1069083546419586,0.6378837415493739,0.7100560038824848,0.0681350536573456,0.1253990699257338,0.2444078436027803,0.4183313893370913,42.0,,,,,,,
bit50,mil,test,0.0,0.0613672860747877,0.6662515566625156,0.1123831530301438,0.0663844411525967,0.7539320160420465,0.1103078082737998,0.6416663330197168,0.713724456074173,0.0673994826643466,0.1133913296219884,0.2454585155328773,0.4191398879944284,42.0,,,,,,,
bit50,mil,train,0.0008500991782374,0.0733820741944218,0.7197875166002656,0.1331858950731048,0.0694011652884594,0.7449169324126266,0.1206384675648743,0.7085244828563243,0.7436892667239101,0.083852685798902,0.1162691790039652,0.2230316547273257,0.3966811846827914,43.0,,,,,,,
bit50,mil,validation,0.0013262599469496,0.0707941820054061,0.6840796019900498,0.1283098098681908,0.0661009314551734,0.6965878398562855,0.114304408294328,0.6883622933211588,0.7060938760330889,0.0774934002641586,0.112835201508274,0.2215870680632098,0.3942363797018023,43.0,,,,,,,
bit50,mil,test,0.0,0.0726877874297394,0.7085927770859277,0.1318503070327887,0.0678655978118203,0.6988007494868809,0.1175948774133414,0.6919849305839715,0.7075065165242944,0.0795214265519616,0.1110536015547435,0.2237520037528247,0.3962132254618903,43.0,,,,,,,
bit50,mil,train,0.0104845565315953,0.0744470979129893,0.5713147410358566,0.1317288260150652,0.0792513279333713,0.6997679158394982,0.1265859727733451,0.7060112930549488,0.7761067877069678,0.0872283263393465,0.1349314602487192,0.2033128238495426,0.3676261769067976,44.0,,,,,,,
bit50,mil,validation,0.0039787798408488,0.0701956271576524,0.5310945273631841,0.1240017424132423,0.0734520594973009,0.611444876610244,0.1140843960043941,0.6708749213590697,0.7027038880369234,0.075392289104501,0.1286342199620324,0.2037761791020413,0.3661864743264582,44.0,,,,,,,
bit50,mil,test,0.0093333333333333,0.0709393346379647,0.5417185554171855,0.1254506128334535,0.076003371301839,0.626172168792411,0.1184711510757419,0.6797792809199303,0.7129981857884651,0.0756556633342647,0.1107447106143544,0.2041274552091125,0.3665092189001169,44.0,,,,,,,
bit50,mil,train,0.0065174270331538,0.0832734897882974,0.7699867197875166,0.1502929130592565,0.076195408571817,0.7837243152347395,0.1331580965510942,0.7428305658100097,0.7760716552048804,0.0962166135810588,0.1353946768920554,0.2133201558221637,0.3628396120696052,45.0,,,,,,,
bit50,mil,validation,0.0079575596816976,0.0763661202185792,0.695273631840796,0.1376169374692269,0.067364444678621,0.6726481134987403,0.1171311086481182,0.7100307988484929,0.7115028241833863,0.0842638652266658,0.1211331689391274,0.2130532660937104,0.3606950003004587,45.0,,,,,,,
bit50,mil,test,0.0066666666666666,0.0785502559956884,0.726027397260274,0.1417629179331307,0.0711849248053557,0.6956068869649029,0.1236212282801386,0.7112459121887948,0.709805783391385,0.0825331177269152,0.1161157625936325,0.2155370471764873,0.362148212758132,45.0,,,,,,,
bit50,mil,train,0.0,0.0729796072507553,0.6159362549800796,0.1304971722799021,0.0829817674529397,0.6866793872419135,0.1252507867548128,0.6986286962026391,0.745724504248974,0.0812752866208835,0.1204779948621508,0.204366040917506,0.3666183965403104,46.0,,,,,,,
bit50,mil,validation,0.0,0.0706058339566192,0.5870646766169154,0.1260515422619842,0.081506819697601,0.636154896902083,0.1177648133960409,0.6805397262826949,0.7063593005503748,0.0754641875513785,0.117129280992431,0.2039177668325784,0.3658010105337127,46.0,,,,,,,
bit50,mil,test,0.0,0.0698901098901099,0.5940224159402242,0.1250655479811221,0.0781136858780451,0.6368664781293046,0.1186905794022122,0.6820519891105963,0.7085833677388694,0.0725522506597945,0.1042741612549513,0.2055014012650021,0.3663744262549033,46.0,,,,,,,
bit50,mil,train,0.0073675262113913,0.069605355669,0.6047808764940239,0.12484237074401,0.0712201931550718,0.6797854186476967,0.1183360777323846,0.6840643220786442,0.7427311487727427,0.0785554551752836,0.1156717504975807,0.2214614819781135,0.3886241724089959,47.0,,,,,,,
bit50,mil,validation,0.0092838196286472,0.065770453888407,0.5659203980099502,0.1178451178451178,0.0653048069881452,0.6122477104873295,0.108741917430691,0.6580819856166359,0.6915372995408995,0.0719065408181061,0.1137511127404233,0.2206152460183564,0.3863646116861469,47.0,,,,,,,
bit50,mil,test,0.012,0.0683992574610881,0.5965130759651308,0.1227261081219574,0.067611743648309,0.646758225830203,0.1128327251762203,0.6695498736038956,0.7064889233883065,0.0720822224665753,0.1075278286292092,0.2222931765550738,0.3879290697292859,47.0,,,,,,,
bit50,mil,train,0.0008500991782374,0.0765228810991009,0.8047808764940239,0.1397569244251747,0.0707486583607809,0.8447027079746441,0.1247677276250851,0.7274399772447033,0.7819171035676749,0.0938887034409022,0.1425078135103605,0.2380766183741642,0.3994552292557635,48.0,,,,,,,
bit50,mil,validation,0.0,0.0719287833827893,0.753731343283582,0.1313251706577094,0.0644737001179778,0.7475408408697577,0.1130744290991497,0.6918641580968041,0.7173885541500015,0.0843624110283184,0.1369991219836187,0.2390430653220859,0.3990082395133848,48.0,,,,,,,
bit50,mil,test,0.0,0.072024803243501,0.7521793275217933,0.1314615300903253,0.0654724230740691,0.7354878224549047,0.1146073169284058,0.6933035704063183,0.7185487567101825,0.0801990091529128,0.1180442633314105,0.239628000696292,0.3983679687809836,48.0,,,,,,,
bit50,mil,train,0.0048172286766789,0.0652429351976969,0.5899070385126162,0.1174914698336287,0.0701196826023016,0.7165813081687638,0.1139924427458438,0.661560450124673,0.7406263548752102,0.0747464366183746,0.1176521398520658,0.2257285839900875,0.398302711907581,49.0,,,,,,,
bit50,mil,validation,0.0053050397877984,0.0609243697478991,0.5410447761194029,0.1095166163141994,0.0653375521450193,0.6517308770826838,0.1061729777690685,0.6383086851567277,0.69784514087073,0.0665996731503972,0.1150548769883827,0.2254334810535105,0.3967867765378512,49.0,,,,,,,
bit50,mil,test,0.008,0.0635248725368609,0.5740971357409713,0.1143920595533498,0.0670156758848923,0.659798680726993,0.1087356049329738,0.6440805260209579,0.6970044058243723,0.0679041534926152,0.1094866693879026,0.2267431038175184,0.3978766493040323,49.0,,,,,,,
bit50,mil,train,0.0121847548880702,0.0789826336660741,0.7670650730411687,0.1432184478056037,0.075245214763854,0.7927272147829041,0.1311725687205286,0.7330491264085659,0.7691487382658525,0.0912826067213367,0.1310299743201504,0.2253589622036199,0.3931118010282033,50.0,,,,,,,
bit50,mil,validation,0.0092838196286472,0.074398249452954,0.7189054726368159,0.1348419456432987,0.0700798091425404,0.6966869265420417,0.1213585519851942,0.7049406422944571,0.7124312719768888,0.0790691438542803,0.1175537855607388,0.2257906671090577,0.3921232075493694,50.0,,,,,,,
bit50,mil,test,0.0066666666666666,0.0766927083333333,0.7334993773349938,0.1388659672285748,0.0725002559947873,0.7191644928169532,0.1254724829940743,0.7118252088739772,0.7181709981135243,0.0816323947385269,0.1157106833857676,0.225856623413976,0.3920860782238716,50.0,,,,,,,
bit50,mil,train,0.0070841598186455,0.0594795539033457,0.5184594953519256,0.1067162343164858,0.069815272264451,0.6949910726612394,0.1060245562399364,0.6560597424022436,0.7559221035418571,0.073534674713287,0.1251893868382902,0.2260165607044613,0.397658515594716,51.0,,,,,,,
bit50,mil,validation,0.0039787798408488,0.0565574953109219,0.4875621890547263,0.1013574660633484,0.0685406907090497,0.6233130717125855,0.100331469320657,0.6278756320911237,0.7028167421958836,0.0630337732583609,0.1159533784064506,0.2266572431742777,0.397899979611004,51.0,,,,,,,
bit50,mil,test,0.0026666666666666,0.0569221967963386,0.4956413449564134,0.1021167415009621,0.0678958681782171,0.6504803064713461,0.1009643034482083,0.6402625872041525,0.7154319936724677,0.0676725335370985,0.1142481787143426,0.2270252215227811,0.3979858929449816,51.0,,,,,,,
clip_vitb32,mil,train,0.0110512893170869,0.09813257690879,0.7718459495351926,0.1741266702618491,0.0908523067947463,0.8135526288288001,0.1563285570228508,0.7909166695755458,0.8275344471716366,0.1181331698014498,0.1711616984853328,0.1870645689440503,0.3243096399968367,42.0,,,,,,,
clip_vitb32,mil,validation,0.0013262599469496,0.0898894154818325,0.7077114427860697,0.1595178020745724,0.0831897655939135,0.7174016670457057,0.142171158126851,0.7571622175612022,0.7714797127712311,0.0994261151170687,0.1500675862452443,0.1901686748101147,0.3258683058697067,42.0,,,,,,,
clip_vitb32,mil,test,0.004,0.0924304035032843,0.7359900373599004,0.1642350979574822,0.0823741071289456,0.7131336250214484,0.1413907206519742,0.7684173289818831,0.7768289322012378,0.1041605563816288,0.1509522800586271,0.19094985238081,0.3273236479028298,42.0,,,,,,,
clip_vitb32,mil,train,0.0096344573533578,0.087294699964645,0.7213811420982735,0.1557428751648603,0.0881563583909746,0.8105219401803591,0.1487806625634744,0.7550566319456564,0.8282194568885813,0.1012782230777833,0.1798535538051755,0.2086781534770301,0.346668499688281,43.0,,,,,,,
clip_vitb32,mil,validation,0.0013262599469496,0.0810730253353204,0.6766169154228856,0.1447963800904977,0.0820862320671342,0.7425665635573497,0.1382392844438572,0.7202060805911703,0.7675443284732942,0.0828494797384901,0.151281065745901,0.212032688995447,0.3487945020659878,43.0,,,,,,,
clip_vitb32,mil,test,0.0053333333333333,0.084407796101949,0.701120797011208,0.1506757660912618,0.0856086175556192,0.7469185948832485,0.1435030307375977,0.7341876499372963,0.7741206586521721,0.0865300871531382,0.1563340147031835,0.2118741281928024,0.349648563512833,43.0,,,,,,,
clip_vitb32,mil,train,0.0068007934258996,0.0788172965933643,0.7073041168658698,0.1418299957392416,0.0804475911655358,0.810382993332136,0.1356588077084267,0.7291763972604334,0.8026701203367655,0.0958061429429517,0.150887111535955,0.2200882702059769,0.375447956978528,44.0,,,,,,,
clip_vitb32,mil,validation,0.0,0.0702805774993189,0.6417910447761194,0.1266879450036828,0.0707897965370499,0.7335872659241113,0.1195691629243183,0.6963487588104033,0.7554907510225451,0.0841475397778647,0.1437009455823155,0.2223108861661657,0.3772376123335106,44.0,,,,,,,
clip_vitb32,mil,test,0.0,0.0793628808864266,0.7135740971357409,0.1428393369063941,0.079864964205821,0.7766284074925189,0.134082724010925,0.7185587825672672,0.7669348888697187,0.0875137692421944,0.1451034809662975,0.2221410905512509,0.3777206447468775,44.0,,,,,,,
clip_vitb32,mil,train,0.0198356474922074,0.1045687677149413,0.8231075697211155,0.1855633064878297,0.1007725244756749,0.8451565933799182,0.1738293830101879,0.8188605291518432,0.847222727938851,0.142328539078619,0.1948636731741981,0.1852070491820028,0.3106239536919165,45.0,,,,,,,
clip_vitb32,mil,validation,0.0119363395225464,0.0953200813898888,0.7574626865671642,0.1693312943139163,0.0864454175469035,0.7224981887188067,0.1488796478801518,0.7799958287913199,0.7836095403747924,0.1138415582319937,0.1553015234692309,0.1894431221923205,0.3133264309297667,45.0,,,,,,,
clip_vitb32,mil,test,0.016,0.0966077848991714,0.7696139476961394,0.1716666666666666,0.0868475059316611,0.7170790093694456,0.1491716022860387,0.7862852854201049,0.7809626899979619,0.1183822019340249,0.1596078579032676,0.1890872825394736,0.3126066834050698,45.0,,,,,,,
clip_vitb32,mil,train,0.0269198073108529,0.0973317353182363,0.8196547144754316,0.1740012968340334,0.0907662008370162,0.8728201902521917,0.157541527133129,0.8068514748331641,0.8500166796499539,0.135117484570537,0.1929350425791466,0.2089167741715299,0.3313851698420001,46.0,,,,,,,
clip_vitb32,mil,validation,0.0106100795755968,0.0870327102803738,0.7412935323383084,0.1557762676424464,0.0804549156541551,0.7505316813784988,0.1389751616288173,0.7621928592656798,0.7809631770809123,0.1053363494799494,0.1567291862407866,0.2130467231504161,0.3327418849012565,46.0,,,,,,,
clip_vitb32,mil,test,0.02,0.0914678764817796,0.7783312577833126,0.1636982713462546,0.0824863968603007,0.7631530637703028,0.1430768519103379,0.7753662871048079,0.7769530379585557,0.1126088328079072,0.1594714637390519,0.2141503363021702,0.3346768359480906,46.0,,,,,,,
clip_vitb32,mil,train,0.025219608954378,0.0944540409423352,0.6826029216467463,0.1659456318202363,0.0982970740275541,0.8087370797431264,0.1623103303457304,0.782304135734275,0.8436364836840223,0.1169018373163078,0.1887126251871976,0.1853102938030397,0.3139670118351925,47.0,,,,,,,
clip_vitb32,mil,validation,0.0106100795755968,0.0870392801522754,0.6256218905472637,0.1528178641956555,0.0871346084470348,0.7043738162776931,0.1433244514943527,0.7451416653295642,0.7781723191969243,0.0978084863846758,0.1600341617102587,0.1886961682119975,0.3166374961244432,47.0,,,,,,,
clip_vitb32,mil,test,0.0186666666666666,0.0887985087273343,0.6525529265255293,0.1563245823389021,0.0897242307518518,0.7053637711682282,0.147535547420169,0.753518020855791,0.7829920171313519,0.0988643074941311,0.1560593164007577,0.190186134082986,0.3177514629702002,47.0,,,,,,,
clip_vitb32,mil,train,0.0158685179937659,0.0972512116602398,0.7301460823373174,0.1716408591408591,0.0940373738261119,0.7880175492542874,0.159029487413782,0.7811192549244179,0.82223854617635,0.11195274589526,0.1708170072760801,0.1865231692339818,0.3166915956676979,48.0,,,,,,,
clip_vitb32,mil,validation,0.0053050397877984,0.089751958224543,0.6840796019900498,0.1586843623773802,0.0868536557183592,0.7087953247858887,0.1462676213641745,0.7470929046444602,0.7691897503609966,0.0908997826797693,0.1462204073391891,0.1900950376635891,0.3194119832876074,48.0,,,,,,,
clip_vitb32,mil,test,0.0106666666666666,0.0949711459192085,0.7173100871731009,0.1677344205008736,0.0906701961736288,0.7207415240638687,0.1523311908976515,0.7620275446431762,0.7731746121657269,0.0947395039814518,0.1514592618791067,0.1901057055362248,0.3194779320452948,48.0,,,,,,,
clip_vitb32,mil,train,0.0320204023802777,0.094270895197371,0.6324037184594954,0.1640824202329267,0.0973288604925908,0.7662515583214848,0.1584284536373258,0.7739883704584928,0.8333537490071902,0.1115707019521103,0.1739562588693413,0.1778909862647287,0.3054677733587957,49.0,,,,,,,
clip_vitb32,mil,validation,0.0212201591511936,0.0857038657913931,0.5845771144278606,0.1494910941475827,0.0886264049514508,0.6884800932125107,0.1434468231491877,0.739245422008874,0.7799966695353429,0.0954191650807553,0.1665119172577323,0.181291933771027,0.3075840064257065,49.0,,,,,,,
clip_vitb32,mil,test,0.028,0.088235294117647,0.6052303860523038,0.1540167960703533,0.0898840080772392,0.6771789353570798,0.1456016181655239,0.7495524562741506,0.7741799500203289,0.1013968182584678,0.1653611355381314,0.1816584414209842,0.3093349246331163,49.0,,,,,,,
clip_vitb32,mil,train,0.0643241711533012,0.1049045685752951,0.5970783532536521,0.1784551877431134,0.1076434904908563,0.7154394424059304,0.168605867365729,0.7902454386416762,0.8257226201219422,0.125314214424166,0.1762151917004178,0.1514350564121656,0.2665485205128587,50.0,,,,,,,
clip_vitb32,mil,validation,0.046419098143236,0.0956843940714908,0.5460199004975125,0.162833827893175,0.0977177609164202,0.6257377956400484,0.1520750907069624,0.7559529323348899,0.7741876763213795,0.1063228384285007,0.1552843258163456,0.1538572658763258,0.2674716200991964,50.0,,,,,,,
clip_vitb32,mil,test,0.06,0.095710965560955,0.564134495641345,0.1636560693641618,0.0975581149203716,0.6219083169578107,0.1527665637688521,0.7641312204657398,0.7691712686427103,0.1020013559029478,0.1445075205356098,0.1570639837892712,0.2718111183747444,50.0,,,,,,,
clip_vitb32,mil,train,0.0138849532445451,0.0868980045643396,0.7888446215139442,0.1565506153967794,0.0789017800196234,0.8108942690085644,0.1381311563399937,0.7666559038139021,0.7954262102717388,0.108000963385775,0.1424090129992326,0.2183551818210423,0.3719639344999273,51.0,,,,,,,
clip_vitb32,mil,validation,0.0026525198938992,0.0826265389876881,0.7512437810945274,0.1488784816366773,0.074927394212383,0.7533083028446392,0.1308465487894914,0.7401331823096642,0.7466273242181262,0.0973987046613163,0.1423951317715062,0.2210823244309415,0.374207779573263,51.0,,,,,,,
clip_vitb32,mil,test,0.0106666666666666,0.0862659181158428,0.7845579078455791,0.155440414507772,0.0767998772024235,0.7618732377113652,0.1339800910089661,0.7540491266626287,0.7646981359496268,0.1022159217273463,0.1423332909833871,0.221527964374365,0.3753249071623803,51.0,,,,,,,
derm_foundation,mil,train,0.0331538679512609,0.1150425367362722,0.7901726427622842,0.2008438818565401,0.120218470556687,0.8602324948042557,0.1965301324804541,0.8348241055825636,0.8770126201527915,0.1644298882471412,0.2800906869164888,0.1789160992373853,0.2942458529354529,42.0,,,,,,,
derm_foundation,mil,validation,0.03315649867374,0.1085121350685895,0.7674129353233831,0.1901386748844376,0.1129560221785984,0.7987760388373907,0.1846741530633305,0.808190842308462,0.8288838213154661,0.1326738064909827,0.2353937638951667,0.1853923464775067,0.2999094862705288,42.0,,,,,,,
derm_foundation,mil,test,0.032,0.1032599118942731,0.7297633872976339,0.1809200370484717,0.1059044839448002,0.7632869462268546,0.1734217257014774,0.7996930355541823,0.8208041230817956,0.1314762227016199,0.230960564541777,0.1866109464003379,0.2999845842254068,42.0,,,,,,,
derm_foundation,mil,train,0.0215358458486823,0.1277753206545776,0.7673306772908367,0.2190710900473933,0.1321797627432024,0.8370395705813689,0.2150457718851777,0.8438096237671463,0.8771148795058046,0.180898406474474,0.2857814433603804,0.1532401296714401,0.2669571498921487,43.0,,,,,,,
derm_foundation,mil,validation,0.0145888594164456,0.1163541036499294,0.7176616915422885,0.200242929030019,0.1219024336861789,0.7644030293061079,0.1974075546985931,0.8153412396071289,0.8314153793100673,0.1452120509918882,0.2458823505713478,0.1582148836388715,0.2712334511645242,43.0,,,,,,,
derm_foundation,mil,test,0.024,0.113188376346271,0.6936488169364882,0.1946191474493361,0.1137778714957231,0.7000675498298335,0.1836531038910736,0.8056381384762288,0.818280855515948,0.1446021897509627,0.2326606694336596,0.1609830332772445,0.2723603132528889,43.0,,,,,,,
derm_foundation,mil,train,0.0170019835647492,0.128072338676531,0.8276228419654714,0.2218188289731268,0.1253724207058885,0.8592342260330167,0.2097563999433807,0.8619539255559654,0.8806929254847272,0.2091826023668931,0.2849847895411838,0.1617846804105348,0.2777598601656476,44.0,,,,,,,
derm_foundation,mil,validation,0.0251989389920424,0.1211833870661862,0.7947761194029851,0.2103011354286654,0.1166105139432908,0.793162311994695,0.1949246912365236,0.8370442065412713,0.8393272206166214,0.1761410295113767,0.2518649835780263,0.1656859426196814,0.280882497550969,44.0,,,,,,,
derm_foundation,mil,test,0.02,0.1169590643274853,0.772104607721046,0.2031454783748361,0.1106276566070145,0.7630533734122945,0.1851342702566581,0.8252869022605026,0.8237692265370646,0.1689404005625026,0.2373995727826966,0.1689048997047657,0.2822163390306911,44.0,,,,,,,
derm_foundation,mil,train,0.0147350524227826,0.1170459616242748,0.69667994687915,0.2004202483285578,0.1284423655047284,0.8087678911872938,0.2036798829571924,0.8275892451977549,0.8726205950241327,0.1885305263078779,0.2808782310504187,0.1628785177668487,0.2741892817334809,45.0,,,,,,,
derm_foundation,mil,validation,0.0092838196286472,0.1096196868008948,0.6703980099502488,0.1884285963992309,0.1189884084635943,0.7418218591805749,0.1896090673034397,0.8010659464508335,0.8295860833016853,0.156259993499922,0.2394521086079191,0.1682824541478303,0.2789847341673609,45.0,,,,,,,
derm_foundation,mil,test,0.012,0.1096365863617803,0.6687422166874222,0.1883880021048938,0.1190768868971861,0.7337833665933373,0.1894778408484325,0.7997863988757266,0.8192767615269545,0.1506869181377917,0.2315981252285714,0.1682526620610021,0.2782994978672452,45.0,,,,,,,
derm_foundation,mil,train,0.0053839614621705,0.1070458539702828,0.7118193891102258,0.1861046491441269,0.1051900267407876,0.786290839499271,0.1739466300757697,0.801693796288522,0.8470114132202247,0.1475631115219694,0.2431051612953069,0.178678637600781,0.3247408204890057,46.0,,,,,,,
derm_foundation,mil,validation,0.0053050397877984,0.1025270758122743,0.7064676616915423,0.1790668348045397,0.0998941070111459,0.765327713109136,0.1662157700674827,0.79275220098113,0.8246700061615277,0.125791641540308,0.2219096084307728,0.1822354253511354,0.3286092378616589,46.0,,,,,,,
derm_foundation,mil,test,0.004,0.1026119402985074,0.684931506849315,0.1784845042998539,0.0994411878697562,0.7136392952803239,0.162747570753721,0.7811801748347024,0.8104222924692809,0.1284243321949035,0.2322945812596756,0.1826837702428609,0.3274003414649516,46.0,,,,,,,
derm_foundation,mil,train,0.0527061490507225,0.1465314444037848,0.7444887118193891,0.2448676509129029,0.1456632818847231,0.8569901308094535,0.2343237338787701,0.869374381863186,0.904026212117568,0.228037276835434,0.3260994904386934,0.1337415497098662,0.2221799858812345,47.0,,,,,,,
derm_foundation,mil,validation,0.0411140583554376,0.1295947219604147,0.6840796019900498,0.2179080824088748,0.127200013255971,0.7559507468807886,0.2053711511387937,0.8337769894845841,0.8447269614723403,0.1830780165948176,0.2571730684629853,0.1418236807845539,0.229851103279157,47.0,,,,,,,
derm_foundation,mil,test,0.0493333333333333,0.1287223823246878,0.6674968866749689,0.2158244413126635,0.1243761064788656,0.7115129561847501,0.2001402922491472,0.8281200679376892,0.8301208610771355,0.1726192764342524,0.2466020255991194,0.1415690376798827,0.2272634921580214,47.0,,,,,,,
derm_foundation,mil,train,0.0127514876735619,0.1188690375863812,0.7492695883134131,0.2051860202931228,0.119450455980517,0.831557950946338,0.1955346987179634,0.8365680588090452,0.8728361717197747,0.1846532271146496,0.2785976909507655,0.1631736886806608,0.290305664510128,48.0,,,,,,,
derm_foundation,mil,validation,0.0092838196286472,0.1115654205607476,0.7126865671641791,0.1929292929292929,0.1113715280318205,0.7652029079167452,0.1823555239678509,0.8138628107936433,0.8318867067689442,0.150278623142518,0.2314314273475831,0.1675883547677666,0.2949413545614242,48.0,,,,,,,
derm_foundation,mil,test,0.012,0.1113909337466098,0.7160647571606475,0.1927912824811399,0.111181114913013,0.7505652215454015,0.1806837979097889,0.811068684942748,0.8292820524497011,0.1557544858571306,0.2370964003542583,0.1685159311728004,0.2946467081184374,48.0,,,,,,,
derm_foundation,mil,train,0.0408047605553981,0.1414855454737286,0.7123505976095618,0.2360811583997183,0.1493814138624252,0.8232454512132474,0.2354480127938353,0.8569109920724395,0.8961216110467142,0.210450023012457,0.3071513176185436,0.133440522859893,0.2309820040025366,49.0,,,,,,,
derm_foundation,mil,validation,0.03315649867374,0.122303863474757,0.6417910447761194,0.2054549074258411,0.1257591545994873,0.707061343663203,0.1985854620582463,0.8204302244733331,0.8378345936642346,0.1758401447534498,0.2596469108828461,0.1402994775021123,0.2365967576168117,49.0,,,,,,,
derm_foundation,mil,test,0.04,0.1271104679208876,0.6562889165628891,0.2129723176399272,0.1285610348218644,0.6901093673753366,0.201392580265723,0.8197259385789386,0.8304070093874881,0.1639141185958487,0.2483903068145715,0.1398902598013208,0.2350021541325493,49.0,,,,,,,
derm_foundation,mil,train,0.0328705015585151,0.1219443663950547,0.8069057104913678,0.2118697259223098,0.1248529727466527,0.8432941951271533,0.2067145388948413,0.8492994286961397,0.876247102119887,0.193728527805235,0.2850758877200584,0.1683163202584408,0.2899617707726196,50.0,,,,,,,
derm_foundation,mil,validation,0.026525198938992,0.1108914450035945,0.7674129353233831,0.1937814070351758,0.1103535470989948,0.7765954761409242,0.1843311848096953,0.8215997067747817,0.8361968694625616,0.1594515569430576,0.2399124688458316,0.1748518343596644,0.2963596188566021,50.0,,,,,,,
derm_foundation,mil,test,0.0293333333333333,0.1131660867972898,0.7696139476961394,0.1973180076628352,0.1125134388596189,0.7650974459056538,0.1864644389726087,0.8165172726308215,0.8236503564471055,0.1515281154993507,0.232733279118528,0.1755060195105013,0.2957432350854668,50.0,,,,,,,
derm_foundation,mil,train,0.0382544630206857,0.1415948751932847,0.851261620185923,0.2428030303030303,0.1363540865928984,0.9023432449139877,0.2278786219495218,0.8823701295536145,0.9060796775331244,0.2343859472602352,0.3292450696863272,0.1504790541284953,0.2542340661817308,51.0,,,,,,,
derm_foundation,mil,validation,0.0358090185676392,0.1251516376870198,0.7699004975124378,0.2153043478260869,0.1198661721706711,0.7669427862653571,0.1995252342254412,0.8395795667015693,0.8356821602573646,0.1679094101639199,0.2397559478473675,0.1575011428862595,0.2586930520868167,51.0,,,,,,,
derm_foundation,mil,test,0.0453333333333333,0.1233233233233233,0.7671232876712328,0.2124870645050017,0.1166593897821814,0.7541907818743901,0.1942261199630246,0.8331343479114961,0.8265025306425114,0.1704297820303157,0.2443649452568622,0.1601706905003007,0.2598961935809872,51.0,,,,,,,
inception_v3,mil,train,0.0,0.0667837822765043,0.6361221779548473,0.1208771797007091,0.0712600273743172,0.762108829075216,0.1179479136277253,0.672664874482652,0.7570135411864051,0.0806806722950181,0.1248171853739027,0.2301021944663003,0.4065512979503712,42.0,,,,,,,
inception_v3,mil,validation,0.0,0.0636574074074074,0.6156716417910447,0.1153846153846153,0.068910269426261,0.6870410554396524,0.1120635301818517,0.6412840485591548,0.6913512604084326,0.0640934226961396,0.0978476065136605,0.2326401333563987,0.4079397817647371,42.0,,,,,,,
inception_v3,mil,test,0.0,0.0636709026595047,0.6052303860523038,0.1152204836415362,0.0671044620957362,0.6737111679859935,0.1104540451107481,0.6400730849885171,0.6835257244050592,0.0657182108099776,0.0983542694795076,0.2310309150547272,0.4064828496711577,42.0,,,,,,,
inception_v3,mil,train,0.0036837631056956,0.0770042521493528,0.6589641434262948,0.137894619831036,0.0763696527034639,0.7213276183829624,0.1278170591773341,0.7104377014005704,0.7612169667881483,0.0852957608041327,0.1248483404540679,0.2115657956705327,0.3785695161442174,43.0,,,,,,,
inception_v3,mil,validation,0.0013262599469496,0.0701982920827905,0.6032338308457711,0.1257617010242447,0.0694533647726246,0.6202505941829033,0.1146132102713786,0.6745646008018205,0.6896291899422625,0.0677243472379787,0.0989660253787617,0.2141484749263172,0.3794177176782166,43.0,,,,,,,
inception_v3,mil,test,0.0,0.0698315911730545,0.5990037359900373,0.1250812638148485,0.0681469335607698,0.6118273141667888,0.1126875015084481,0.6737666621956818,0.6894376387166807,0.0694183286577154,0.0980247380632613,0.2139212832898701,0.3795167237559519,43.0,,,,,,,
inception_v3,mil,train,0.0,0.0700540666240334,0.6401062416998672,0.1262871066628239,0.0713329884077649,0.7185250494721521,0.120338202213395,0.6830960379808416,0.738817028763249,0.0763887531143427,0.1086922968968668,0.2185930712872849,0.3942313235492986,44.0,,,,,,,
inception_v3,mil,validation,0.0,0.0643659271432484,0.5845771144278606,0.1159634838391315,0.0633197974632555,0.6113831078046265,0.1062322099618243,0.6532436730235556,0.6774756687215358,0.0640653685588804,0.0913871468992033,0.2192631481202819,0.3940812611029994,44.0,,,,,,,
inception_v3,mil,test,0.0,0.0658609451385116,0.6039850560398505,0.1187706624219419,0.0637053153956736,0.6080462662705252,0.1063487548793906,0.6547682497537893,0.6726361012799009,0.0650285654834212,0.0940685821843251,0.219185398638161,0.393522546535184,44.0,,,,,,,
inception_v3,mil,train,0.0,0.0805994765336488,0.5970783532536521,0.1420267879706848,0.0790930680878438,0.5778738821500281,0.1248784447644106,0.7146995552402435,0.728878170857246,0.0834600534433528,0.102597839900259,0.1951786619491478,0.3628787324994962,45.0,,,,,,,
inception_v3,mil,validation,0.0013262599469496,0.0753768844221105,0.5597014925373134,0.1328609388839681,0.0726459536281935,0.5160278115288607,0.1138245633807709,0.6875582397775061,0.6664354256166599,0.0736317847218172,0.0914286544425005,0.196659609734438,0.3637179691845733,45.0,,,,,,,
