model_id,encoder,classifier,label,label_slug,test_positives,test_prevalence,roc_auc,pr_auc,roc_auc_ci_95_lower,roc_auc_ci_95_upper
derm_foundation__mil,derm_foundation,mil,Impetigo,impetigo,18,0.024,0.8220248937462052,0.14303552169800768,0.7229279696848993,0.9052125058093712
derm_foundation__mil,derm_foundation,mil,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.7418460652314781,0.11217017435811877,0.6165556453968719,0.8568456246134816
derm_foundation__mil,derm_foundation,mil,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.8769761656367867,0.1682344884194477,0.8105494565572399,0.9335939483400745
derm_foundation__mil,derm_foundation,mil,Acne,acne,15,0.02,0.9550113378684808,0.3365552564669326,0.9137387302826413,0.9864161136964917
derm_foundation__mil,derm_foundation,mil,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.9474829931972789,0.4300091430860266,0.8824232740015631,0.9870335990743951
derm_foundation__mil,derm_foundation,mil,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.86140589569161,0.21066746001031258,0.7260573245468893,0.955837378194521
derm_foundation__mil,derm_foundation,mil,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.7901785714285714,0.279273141308379,0.5955327266041551,0.9290684008405188
derm_foundation__mil,derm_foundation,mil,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.8727416440831075,0.12425892064454343,0.792219835302542,0.942730795148248
derm_foundation__mil,derm_foundation,mil,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.8283060223358731,0.1835761207208916,0.7086930915077202,0.9265482808530241
derm_foundation__mil,derm_foundation,mil,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.7986222167548285,0.20111198855402576,0.6325145864957844,0.9323511442700247
derm_foundation__mil,derm_foundation,mil,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.9161028416779431,0.3806083343882438,0.8467498875393613,0.980215829452989
derm_foundation__mil,derm_foundation,mil,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.9439196281301544,0.13019176588460418,0.9101798899114947,0.973665167249144
derm_foundation__mil,derm_foundation,mil,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.6601057940706114,0.029805228741547778,0.4871513492237176,0.8114337246176359
derm_foundation__mil,derm_foundation,mil,Scabies,scabies,9,0.012,0.8463037936722146,0.05558566241869835,0.7543488100024686,0.9266295014853997
derm_foundation__random_forest,derm_foundation,random_forest,Eczema,eczema,157,0.20933333333333334,0.7601959162629832,0.4559543017638127,0.7200819822597729,0.8004371813929165
derm_foundation__random_forest,derm_foundation,random_forest,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.7301923076923077,0.35329966877633867,0.6841978873318629,0.7778547172702739
derm_foundation__random_forest,derm_foundation,random_forest,Insect Bite,insect_bite,60,0.08,0.867512077294686,0.40631423657192867,0.8208866046257476,0.9085601623822189
derm_foundation__random_forest,derm_foundation,random_forest,Urticaria,urticaria,50,0.06666666666666667,0.8897571428571429,0.42672300963653653,0.8340326409193218,0.9314480245757107
derm_foundation__random_forest,derm_foundation,random_forest,Psoriasis,psoriasis,46,0.06133333333333333,0.7665359436758894,0.29077899617079866,0.6788732753809625,0.8473994713919324
derm_foundation__random_forest,derm_foundation,random_forest,Folliculitis,folliculitis,40,0.05333333333333334,0.8992957746478873,0.36784467136966587,0.8572568936795327,0.9356349722235211
derm_foundation__random_forest,derm_foundation,random_forest,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.8004435010045108,0.16826076365073445,0.7301549922918991,0.860259700230302
derm_foundation__random_forest,derm_foundation,random_forest,Tinea,tinea,31,0.04133333333333333,0.817286553905514,0.25286230065837223,0.7436217479658601,0.8846400900670879
derm_foundation__random_forest,derm_foundation,random_forest,Herpes Zoster,herpes_zoster,21,0.028,0.9012998889542099,0.27663704709754733,0.8165272831397301,0.9634882916298108
derm_foundation__random_forest,derm_foundation,random_forest,Drug Rash,drug_rash,22,0.029333333333333333,0.8252372627372627,0.19762918925091402,0.7471710931071214,0.8993270543668659
derm_foundation__random_forest,derm_foundation,random_forest,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.9587328767123288,0.40830891807707265,0.9305365255425064,0.9813950537699858
derm_foundation__random_forest,derm_foundation,random_forest,Impetigo,impetigo,18,0.024,0.8640710382513662,0.18777315618433954,0.7685680606772449,0.93706698970349
derm_foundation__random_forest,derm_foundation,random_forest,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.771329829361365,0.13039965914523177,0.6493505312027054,0.88077703851811
derm_foundation__random_forest,derm_foundation,random_forest,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.8621699703073589,0.14410431073542054,0.7431994540092326,0.9393657641045549
derm_foundation__random_forest,derm_foundation,random_forest,Acne,acne,15,0.02,0.961859410430839,0.3371383698390221,0.9316767034518696,0.9859282488039282
derm_foundation__random_forest,derm_foundation,random_forest,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.9590022675736962,0.43841971977067984,0.9237849664415695,0.9830846365720202
derm_foundation__random_forest,derm_foundation,random_forest,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.853015873015873,0.21959077226553575,0.730438130480613,0.948473565691781
derm_foundation__random_forest,derm_foundation,random_forest,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.8175465838509316,0.28800742640022164,0.671012791332181,0.9473410623381386
derm_foundation__random_forest,derm_foundation,random_forest,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.8944218608852755,0.1644123746684245,0.8454699087564653,0.9410141564293395
derm_foundation__random_forest,derm_foundation,random_forest,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.8211042688654628,0.13902209604315088,0.6561917131978926,0.9313990960633292
derm_foundation__random_forest,derm_foundation,random_forest,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.8350350596629352,0.1341790563595303,0.702613079597025,0.940008767352051
derm_foundation__random_forest,derm_foundation,random_forest,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.8497355148234716,0.2254772103330249,0.7021501502376215,0.9515812435768962
derm_foundation__random_forest,derm_foundation,random_forest,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.8749437696806117,0.15212971135906203,0.7174355351513582,0.9694643830577565
derm_foundation__random_forest,derm_foundation,random_forest,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.7356378398326977,0.04858406644190854,0.6313419685731945,0.8473664532447427
derm_foundation__random_forest,derm_foundation,random_forest,Scabies,scabies,9,0.012,0.8473534263007947,0.06253025323447657,0.7015054706975212,0.9470344252274769
derm_foundation__svm_linear,derm_foundation,svm_linear,Eczema,eczema,157,0.20933333333333334,0.6521949280888498,0.29574928703423475,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.6779776674937966,0.29059563702726166,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Insect Bite,insect_bite,60,0.08,0.7253140096618358,0.18147113585855537,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Urticaria,urticaria,50,0.06666666666666667,0.7867714285714286,0.27100258739581656,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Psoriasis,psoriasis,46,0.06133333333333333,0.7036499505928854,0.18305129768972458,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Folliculitis,folliculitis,40,0.05333333333333334,0.7465140845070422,0.18882197386274013,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6465259087979985,0.09068619409866677,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Tinea,tinea,31,0.04133333333333333,0.720803984027996,0.09852358758707855,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Herpes Zoster,herpes_zoster,21,0.028,0.7816970409563002,0.19786575126177824,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Drug Rash,drug_rash,22,0.029333333333333333,0.7319555444555444,0.07558944815765069,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.8624657534246575,0.15966585920361712,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Impetigo,impetigo,18,0.024,0.7874165148755312,0.08377538542687775,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.6377348981208151,0.05082083462401337,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.5570178958350052,0.029831931453460168,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Acne,acne,15,0.02,0.8250340136054422,0.10648619530192129,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.8565986394557824,0.17057570638766278,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.6741950113378685,0.08070104872613366,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.7205939440993789,0.11637693658648193,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.7299006323396566,0.06350246314785118,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.7272727272727273,0.06259928020940392,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.6273834419977857,0.06037021776416313,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.68249477180465,0.1316304914428988,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.6107362423151896,0.0767211968705205,,
derm_foundation__svm_linear,derm_foundation,svm_linear,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.40521589371386396,0.012984410419882426,,
derm_foundation__svm_linear,derm_foundation,svm_linear,Scabies,scabies,9,0.012,0.6065377118008697,0.02096703486923039,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Eczema,eczema,157,0.20933333333333334,0.6537523764513807,0.29687793759974157,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.6372580645161291,0.25005546707428267,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Insect Bite,insect_bite,60,0.08,0.647487922705314,0.13253183250628844,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Urticaria,urticaria,50,0.06666666666666667,0.6533428571428572,0.11845624146021862,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Psoriasis,psoriasis,46,0.06133333333333333,0.5890872035573123,0.07802577765313926,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Folliculitis,folliculitis,40,0.05333333333333334,0.6986619718309859,0.0991175164970764,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6807171828209697,0.07644344746360747,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Tinea,tinea,31,0.04133333333333333,0.6550316299519943,0.060798251227320896,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Herpes Zoster,herpes_zoster,21,0.028,0.6912927036383827,0.05099196005250797,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Drug Rash,drug_rash,22,0.029333333333333333,0.5846653346653347,0.03876419494566308,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.7492465753424657,0.058537976488493224,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Impetigo,impetigo,18,0.024,0.5972222222222222,0.0346401542298767,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.6234070127438981,0.04004253595132891,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.6466575716234652,0.040318150624569296,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Acne,acne,15,0.02,0.7834920634920636,0.07417560144012003,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.859591836734694,0.10982789555606068,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.7141950113378686,0.0551118471126784,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.6724572981366459,0.03508423876155647,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.6568428184281844,0.0290261436546469,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.5701388164074731,0.022404972908167092,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.5973674498708328,0.02454976559853441,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.7289949563291918,0.03803318151856487,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.7515369620632778,0.02842157924321318,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.456144667240743,0.019369887434867516,,
inception_v3__gradient_boosting,inception_v3,gradient_boosting,Scabies,scabies,9,0.012,0.5130454340980657,0.012602482044956181,,
inception_v3__knn,inception_v3,knn,Eczema,eczema,157,0.20933333333333334,0.5829582926069538,0.24696267914923106,,
inception_v3__knn,inception_v3,knn,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.5975806451612903,0.2258232502326232,,
inception_v3__knn,inception_v3,knn,Insect Bite,insect_bite,60,0.08,0.49048309178743965,0.10445226841191274,,
inception_v3__knn,inception_v3,knn,Urticaria,urticaria,50,0.06666666666666667,0.6022571428571429,0.09462218126745892,,
inception_v3__knn,inception_v3,knn,Psoriasis,psoriasis,46,0.06133333333333333,0.5433547430830039,0.07588758086296124,,
inception_v3__knn,inception_v3,knn,Folliculitis,folliculitis,40,0.05333333333333334,0.6520422535211268,0.09309679270347865,,
inception_v3__knn,inception_v3,knn,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.5572571168644099,0.0780877201949286,,
inception_v3__knn,inception_v3,knn,Tinea,tinea,31,0.04133333333333333,0.7236304903764188,0.09103376362182594,,
inception_v3__knn,inception_v3,knn,Herpes Zoster,herpes_zoster,21,0.028,0.5514403292181069,0.08797307183077294,,
inception_v3__knn,inception_v3,knn,Drug Rash,drug_rash,22,0.029333333333333333,0.48982267732267737,0.02776214508893598,,
inception_v3__knn,inception_v3,knn,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.5852739726027397,0.07416737929099002,,
inception_v3__knn,inception_v3,knn,Impetigo,impetigo,18,0.024,0.5510018214936246,0.02956485559703626,,
inception_v3__knn,inception_v3,knn,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.5809273525811793,0.055791314441509615,,
inception_v3__knn,inception_v3,knn,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.6172458069175829,0.047903844894793185,,
inception_v3__knn,inception_v3,knn,Acne,acne,15,0.02,0.7489342403628119,0.12054201021513394,,
inception_v3__knn,inception_v3,knn,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.5793197278911564,0.03151361385197592,,
inception_v3__knn,inception_v3,knn,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.6021768707482993,0.07831614463967405,,
inception_v3__knn,inception_v3,knn,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.5690993788819875,0.0481493993993994,,
inception_v3__knn,inception_v3,knn,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.5877371273712736,0.02607475767959639,,
inception_v3__knn,inception_v3,knn,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.4525623630101242,0.016739644970414202,,
inception_v3__knn,inception_v3,knn,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.5829745356132365,0.02724081832146348,,
inception_v3__knn,inception_v3,knn,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.6234469184401525,0.17203756458595168,,
inception_v3__knn,inception_v3,knn,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.6161343529764582,0.13421832358674463,,
inception_v3__knn,inception_v3,knn,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.43879936031492184,0.014103749357986646,,
inception_v3__knn,inception_v3,knn,Scabies,scabies,9,0.012,0.5574298995351628,0.015311334289813485,,
inception_v3__logistic,inception_v3,logistic,Eczema,eczema,157,0.20933333333333334,0.5502303949474228,0.22510636236862377,,
inception_v3__logistic,inception_v3,logistic,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.6097146401985112,0.264529678156755,,
inception_v3__logistic,inception_v3,logistic,Insect Bite,insect_bite,60,0.08,0.6022222222222222,0.11883340542783699,,
inception_v3__logistic,inception_v3,logistic,Urticaria,urticaria,50,0.06666666666666667,0.6052285714285713,0.09337579547858038,,
inception_v3__logistic,inception_v3,logistic,Psoriasis,psoriasis,46,0.06133333333333333,0.5557991600790514,0.07462935421329703,,
inception_v3__logistic,inception_v3,logistic,Folliculitis,folliculitis,40,0.05333333333333334,0.6505633802816901,0.08189598627270978,,
inception_v3__logistic,inception_v3,logistic,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6150638717258633,0.07919818750513258,,
inception_v3__logistic,inception_v3,logistic,Tinea,tinea,31,0.04133333333333333,0.5762483736372201,0.05663515369718375,,
inception_v3__logistic,inception_v3,logistic,Herpes Zoster,herpes_zoster,21,0.028,0.7025279247501469,0.0592486797663153,,
inception_v3__logistic,inception_v3,logistic,Drug Rash,drug_rash,22,0.029333333333333333,0.5520729270729271,0.03342872054820077,,
inception_v3__logistic,inception_v3,logistic,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.6554794520547945,0.07872268558120468,,
inception_v3__logistic,inception_v3,logistic,Impetigo,impetigo,18,0.024,0.5995749848208864,0.031467160167702166,,
inception_v3__logistic,inception_v3,logistic,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.7023183814529483,0.04470224239866593,,
inception_v3__logistic,inception_v3,logistic,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.6692079287376616,0.06279818762013731,,
inception_v3__logistic,inception_v3,logistic,Acne,acne,15,0.02,0.7331519274376417,0.13428170543286633,,
inception_v3__logistic,inception_v3,logistic,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.6755555555555555,0.11830513249682377,,
inception_v3__logistic,inception_v3,logistic,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.6394557823129252,0.09698179975323423,,
inception_v3__logistic,inception_v3,logistic,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.6285908385093169,0.03893198167307596,,
inception_v3__logistic,inception_v3,logistic,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.6281616982836495,0.033515118750717304,,
inception_v3__logistic,inception_v3,logistic,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.5423233482934975,0.024710826251606813,,
inception_v3__logistic,inception_v3,logistic,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.7437569196703162,0.06459808688410944,,
inception_v3__logistic,inception_v3,logistic,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.8529954483946365,0.12607048262487813,,
inception_v3__logistic,inception_v3,logistic,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.5444594391962813,0.021312886689567462,,
inception_v3__logistic,inception_v3,logistic,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.621601673022512,0.023422100499977658,,
inception_v3__logistic,inception_v3,logistic,Scabies,scabies,9,0.012,0.6330784225521068,0.01812345632476704,,
inception_v3__mil,inception_v3,mil,Eczema,eczema,157,0.20933333333333334,0.6540746071470769,0.3043700565038028,,
inception_v3__mil,inception_v3,mil,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.5913647642679901,0.22872520453992745,,
inception_v3__mil,inception_v3,mil,Insect Bite,insect_bite,60,0.08,0.5765700483091787,0.10003286161211972,,
inception_v3__mil,inception_v3,mil,Urticaria,urticaria,50,0.06666666666666667,0.7033714285714286,0.12116177222005912,,
inception_v3__mil,inception_v3,mil,Psoriasis,psoriasis,46,0.06133333333333333,0.5710227272727273,0.10323962399323489,,
inception_v3__mil,inception_v3,mil,Folliculitis,folliculitis,40,0.05333333333333334,0.737007042253521,0.15457102151191743,,
inception_v3__mil,inception_v3,mil,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6994806868579659,0.08487466435014632,,
inception_v3__mil,inception_v3,mil,Tinea,tinea,31,0.04133333333333333,0.6670106330476917,0.07637852492485789,,
inception_v3__mil,inception_v3,mil,Herpes Zoster,herpes_zoster,21,0.028,0.7094519563655366,0.057450376470423684,,
inception_v3__mil,inception_v3,mil,Drug Rash,drug_rash,22,0.029333333333333333,0.6773226773226774,0.05836053340870475,,
inception_v3__mil,inception_v3,mil,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.7031506849315068,0.08331798101355982,,
inception_v3__mil,inception_v3,mil,Impetigo,impetigo,18,0.024,0.6261384335154827,0.04270342862624026,,
inception_v3__mil,inception_v3,mil,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.6522067823457413,0.05210325357281702,,
inception_v3__mil,inception_v3,mil,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.7216916780354707,0.043672874396946434,,
inception_v3__mil,inception_v3,mil,Acne,acne,15,0.02,0.8866213151927437,0.21625093618857932,,
inception_v3__mil,inception_v3,mil,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.8717460317460318,0.23615860751467455,,
inception_v3__mil,inception_v3,mil,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.7172789115646259,0.08026823242452719,,
inception_v3__mil,inception_v3,mil,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.6599378881987578,0.0451227114385688,,
inception_v3__mil,inception_v3,mil,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.7014453477868112,0.036671324950733775,,
inception_v3__mil,inception_v3,mil,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.6747729882058241,0.03681168870669335,,
inception_v3__mil,inception_v3,mil,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.7271497109115512,0.044450450991266946,,
inception_v3__mil,inception_v3,mil,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.8531184647558127,0.20416319556561438,,
inception_v3__mil,inception_v3,mil,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.8109161793372319,0.04085419414000205,,
inception_v3__mil,inception_v3,mil,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.5284782876122525,0.016324523345407377,,
inception_v3__mil,inception_v3,mil,Scabies,scabies,9,0.012,0.5886939571150097,0.017908551729092184,,
inception_v3__random_forest,inception_v3,random_forest,Eczema,eczema,157,0.20933333333333334,0.6603688467363401,0.29792004257803606,,
inception_v3__random_forest,inception_v3,random_forest,Allergic Contact Dermatitis,allergic_contact_dermatitis,130,0.17333333333333334,0.651985111662531,0.2691022215383143,,
inception_v3__random_forest,inception_v3,random_forest,Insect Bite,insect_bite,60,0.08,0.654927536231884,0.15266531152333002,,
inception_v3__random_forest,inception_v3,random_forest,Urticaria,urticaria,50,0.06666666666666667,0.6946285714285715,0.16035009948671775,,
inception_v3__random_forest,inception_v3,random_forest,Psoriasis,psoriasis,46,0.06133333333333333,0.6288908102766798,0.09270544556031737,,
inception_v3__random_forest,inception_v3,random_forest,Folliculitis,folliculitis,40,0.05333333333333334,0.7496478873239437,0.14333157591589904,,
inception_v3__random_forest,inception_v3,random_forest,Irritant Contact Dermatitis,irritant_contact_dermatitis,37,0.04933333333333333,0.6778173685607065,0.09761629858966725,,
inception_v3__random_forest,inception_v3,random_forest,Tinea,tinea,31,0.04133333333333333,0.7253577998115661,0.10080714059820386,,
inception_v3__random_forest,inception_v3,random_forest,Herpes Zoster,herpes_zoster,21,0.028,0.7264354301391338,0.14226801262449443,,
inception_v3__random_forest,inception_v3,random_forest,Drug Rash,drug_rash,22,0.029333333333333333,0.6330856643356644,0.0645339310182644,,
inception_v3__random_forest,inception_v3,random_forest,Herpes Simplex,herpes_simplex,20,0.02666666666666667,0.6864041095890411,0.07985451061775302,,
inception_v3__random_forest,inception_v3,random_forest,Impetigo,impetigo,18,0.024,0.6595704310868246,0.06683171920461506,,
inception_v3__random_forest,inception_v3,random_forest,Acute Dermatitis NOS,acute_dermatitis_nos,19,0.025333333333333333,0.6838865289077687,0.11065134944230613,,
inception_v3__random_forest,inception_v3,random_forest,Hypersensitivity,hypersensitivity,17,0.02266666666666667,0.6398362892223738,0.062381586494006255,,
inception_v3__random_forest,inception_v3,random_forest,Acne,acne,15,0.02,0.9005895691609977,0.3753392985960767,,
inception_v3__random_forest,inception_v3,random_forest,Pigmented Purpuric Eruption,pigmented_purpuric_eruption,15,0.02,0.7843537414965985,0.16087608970066322,,
inception_v3__random_forest,inception_v3,random_forest,Leukocytoclastic Vasculitis,leukocytoclastic_vasculitis,15,0.02,0.6503401360544218,0.047881224950197476,,
inception_v3__random_forest,inception_v3,random_forest,Lichen Planus Lichenoid Eruption,lichen_planus_lichenoid_eruption,14,0.018666666666666668,0.7024941770186335,0.04711384012872429,,
inception_v3__random_forest,inception_v3,random_forest,Pityriasis Rosea,pityriasis_rosea,12,0.016,0.7236336946702799,0.047507060342271104,,
inception_v3__random_forest,inception_v3,random_forest,Viral Exanthem,viral_exanthem,13,0.017333333333333333,0.6667884354451519,0.0338544549997815,,
inception_v3__random_forest,inception_v3,random_forest,Lichen Simplex Chronicus,lichen_simplex_chronicus,11,0.014666666666666666,0.5505597244433509,0.02029489016794478,,
inception_v3__random_forest,inception_v3,random_forest,Stasis Dermatitis,stasis_dermatitis,11,0.014666666666666666,0.8453069258211341,0.1677381227132242,,
inception_v3__random_forest,inception_v3,random_forest,Keratosis Pilaris,keratosis_pilaris,9,0.012,0.7092517618833408,0.033210620300020775,,
inception_v3__random_forest,inception_v3,random_forest,CD - Contact Dermatitis,cd_contact_dermatitis,11,0.014666666666666666,0.4958174437200148,0.018713490323455817,,
inception_v3__random_forest,inception_v3,random_forest,Scabies,scabies,9,0.012,0.6277552856500225,0.02169776236728177,,
inception_v3__svm_linear,inception_v3,svm_linear,Eczema,eczema,157,0.20933333333333334,0.554967186174155,0.23041575041957407,,
