label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Acne,0.5,69,3454,69,213,3241,0,1.0,0.938332368268674,0.9691661841343371,0.24468085106382978,1.0,0.39316239316239315,0.9923256379916585,0.6776457994646106,0.05616817995905876,0.15814473225993933
Pigmented Purpuric Eruption,0.5,69,3454,69,301,3153,0,1.0,0.9128546612623045,0.9564273306311523,0.1864864864864865,1.0,0.3143507972665148,0.9870891132314561,0.5176304405819075,0.07155779749155045,0.17404093154318254
Leukocytoclastic Vasculitis,0.5,69,3454,69,343,3111,0,1.0,0.9006948465547192,0.9503474232773597,0.16747572815533981,1.0,0.2869022869022869,0.9913228099326133,0.6704463019351622,0.0730355903506279,0.1754089631404587
Lichen Planus Lichenoid Eruption,0.5,62,3461,62,386,3075,0,1.0,0.8884715400173361,0.9442357700086681,0.13839285714285715,1.0,0.24313725490196078,0.992501700981443,0.6497283958589268,0.08585163205862045,0.2141974392771856
Pityriasis Rosea,0.5,56,3467,56,246,3221,0,1.0,0.9290452841072974,0.9645226420536487,0.18543046357615894,1.0,0.3128491620111732,0.9941283118381475,0.6559837181260785,0.06632230430841446,0.18766245320587377
Viral Exanthem,0.5,57,3466,57,373,3093,0,1.0,0.8923831506058858,0.9461915753029428,0.1325581395348837,1.0,0.23408624229979466,0.9919215233698788,0.6261617979551533,0.07991623878479004,0.18867912264649178
Lichen Simplex Chronicus,0.5,55,3468,55,271,3197,0,1.0,0.9218569780853518,0.9609284890426759,0.1687116564417178,1.0,0.2887139107611549,0.9969225123204362,0.8727145498141856,0.06854063272476196,0.20227212606253284
Stasis Dermatitis,0.5,49,3474,49,215,3259,0,1.0,0.93811168681635,0.9690558434081751,0.1856060606060606,1.0,0.31309904153354634,0.9954002326319129,0.6477086489312969,0.050095006823539734,0.12352605027855375
Keratosis Pilaris,0.5,43,3480,43,206,3274,0,1.0,0.9408045977011494,0.9704022988505747,0.17269076305220885,1.0,0.2945205479452055,0.9962042234696605,0.7010209167121512,0.05057957395911217,0.13565675263551363
CD - Contact Dermatitis,0.5,49,3474,49,317,3157,0,1.0,0.9087507196315486,0.9543753598157743,0.13387978142076504,1.0,0.236144578313253,0.993655493285397,0.6841803625138629,0.08787974715232849,0.24583884288844754
Scabies,0.5,44,3479,44,161,3318,0,1.0,0.9537223340040242,0.9768611670020121,0.2146341463414634,1.0,0.3534136546184739,0.9981447124304268,0.8645512637596096,0.046861737966537476,0.14947831811208365
