encoder,seed,split,label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
canonical,43,train,Leukocytoclastic Vasculitis,0.5,69,3454,69,243,3211,0,1.0,0.9296467863346844,0.9648233931673422,0.2211538461538461,1.0,0.3622047244094488,0.9955816822335792,0.7254895137358517,0.0491729006171226,0.1253806656264054
canonical,43,train,Lichen Planus Lichenoid Eruption,0.5,62,3461,62,211,3250,0,1.0,0.9390349609939324,0.9695174804969662,0.2271062271062271,1.0,0.3701492537313433,0.9965560951058338,0.7483544276881073,0.0482235364615917,0.1338937988802431
canonical,43,train,Pityriasis Rosea,0.5,56,3467,56,177,3290,0,1.0,0.9489472166137872,0.9744736083068936,0.2403433476394849,1.0,0.3875432525951557,0.996198854505748,0.712501753166086,0.0446430407464504,0.1301439231377398
canonical,43,train,Viral Exanthem,0.5,57,3466,57,186,3280,0,1.0,0.9463358338141952,0.9731679169070976,0.2345679012345679,1.0,0.38,0.996350512750428,0.7321082976255409,0.0430182628333568,0.1154241348957003
canonical,43,train,Lichen Simplex Chronicus,0.5,55,3468,55,200,3268,0,1.0,0.9423298731257208,0.9711649365628604,0.2156862745098039,1.0,0.3548387096774194,0.998899024850582,0.9297848503275864,0.0485923290252685,0.1423131374643839
canonical,43,train,Stasis Dermatitis,0.5,49,3474,49,121,3353,0,1.0,0.9651698330454808,0.9825849165227404,0.288235294117647,1.0,0.4474885844748858,0.9940314640536698,0.559174962938125,0.028343703597784,0.079932071242123
canonical,43,train,Keratosis Pilaris,0.5,43,3480,43,182,3298,0,1.0,0.9477011494252874,0.9738505747126436,0.1911111111111111,1.0,0.3208955223880597,0.9970128307939052,0.7292168734639046,0.041005402803421,0.1137285552371167
canonical,43,train,CD - Contact Dermatitis,0.5,49,3474,49,383,3091,0,1.0,0.8897524467472654,0.9448762233736328,0.1134259259259259,1.0,0.2037422037422037,0.9950418854934028,0.6956342894065195,0.0859904438257217,0.2185645493949184
canonical,43,train,Scabies,0.5,44,3479,44,156,3323,0,1.0,0.9551595286001724,0.9775797643000864,0.22,1.0,0.360655737704918,0.9975567691865478,0.7756029947732503,0.0404204688966274,0.1232853457923812
canonical,43,validation,Eczema,0.5,159,596,142,384,212,17,0.8930817610062893,0.3557046979865771,0.6243932294964333,0.2699619771863117,0.8930817610062893,0.4145985401459854,0.7149550462200835,0.3770496036446039,0.2702716290950775,0.3444068345802509
canonical,43,validation,Allergic Contact Dermatitis,0.5,131,624,113,343,281,18,0.8625954198473282,0.4503205128205128,0.6564579663339205,0.2478070175438596,0.8625954198473282,0.3850085178875639,0.7426844783715012,0.4043109945342822,0.2581409513950348,0.3564131742084263
canonical,43,validation,Insect Bite,0.5,61,694,47,207,487,14,0.7704918032786885,0.7017291066282421,0.7361104549534653,0.1850393700787401,0.7704918032786885,0.2984126984126984,0.8118297349648038,0.308136111769911,0.1866464763879776,0.3255735321944913
canonical,43,validation,Urticaria,0.5,50,705,46,178,527,4,0.92,0.7475177304964539,0.833758865248227,0.2053571428571428,0.92,0.3357664233576642,0.902354609929078,0.4364727775686056,0.1652252674102783,0.3009036076976763
canonical,43,validation,Psoriasis,0.5,46,709,31,138,571,15,0.6739130434782609,0.8053596614950634,0.7396363524866622,0.1834319526627219,0.6739130434782609,0.2883720930232558,0.8002698227754953,0.3556647945136467,0.1447053551673889,0.2661285592822839
canonical,43,validation,Folliculitis,0.5,40,715,27,128,587,13,0.675,0.820979020979021,0.7479895104895105,0.1741935483870967,0.675,0.2769230769230769,0.855,0.29223387219093,0.1282407194375991,0.2395594886349921
canonical,43,validation,Irritant Contact Dermatitis,0.5,38,717,24,172,545,14,0.631578947368421,0.7601115760111576,0.6958452616897893,0.1224489795918367,0.631578947368421,0.2051282051282051,0.7591573074946781,0.1650524445685068,0.1628265529870987,0.3086605199520162
canonical,43,validation,Tinea,0.5,31,724,20,115,609,11,0.6451612903225806,0.8411602209944752,0.7431607556585279,0.1481481481481481,0.6451612903225806,0.2409638554216867,0.796783104615933,0.2120413053304397,0.1189546063542366,0.2364048197668119
canonical,43,validation,Herpes Zoster,0.5,22,733,17,89,644,5,0.7727272727272727,0.878581173260573,0.8256542229939228,0.160377358490566,0.7727272727272727,0.265625,0.8806275579809004,0.323327546853793,0.0866816118359565,0.1777611346138234
canonical,43,validation,Drug Rash,0.5,22,733,13,109,624,9,0.5909090909090909,0.8512960436562074,0.7211025672826492,0.1065573770491803,0.5909090909090909,0.1805555555555555,0.8430484931167059,0.3487000919966912,0.1170920059084892,0.2630525515568967
canonical,43,validation,Herpes Simplex,0.5,21,734,16,67,667,5,0.7619047619047619,0.9087193460490464,0.8353120539769041,0.1927710843373494,0.7619047619047619,0.3076923076923077,0.9167639807966784,0.5162251686640169,0.0697223469614982,0.1523600603817709
canonical,43,validation,Impetigo,0.5,18,737,12,81,656,6,0.6666666666666666,0.8900949796472184,0.7783808231569425,0.1290322580645161,0.6666666666666666,0.2162162162162162,0.8919794964571084,0.3721765582016624,0.082641065120697,0.1815617821469212
canonical,43,validation,Acute Dermatitis NOS,0.5,18,737,8,117,620,10,0.4444444444444444,0.841248303934871,0.6428463741896577,0.064,0.4444444444444444,0.1118881118881118,0.8081561887532037,0.0818607118568613,0.1145351380109787,0.2233521298264825
canonical,43,validation,Hypersensitivity,0.5,17,738,11,130,608,6,0.6470588235294118,0.8238482384823849,0.7354535310058983,0.0780141843971631,0.6470588235294118,0.1392405063291139,0.8248047186354216,0.2590460851012203,0.1205981150269508,0.2435565949374476
canonical,43,validation,Acne,0.5,14,741,9,44,697,5,0.6428571428571429,0.940620782726046,0.7917389627915944,0.1698113207547169,0.6428571428571429,0.2686567164179104,0.963659147869674,0.4653820585123427,0.0474864840507507,0.1208799565864714
canonical,43,validation,Pigmented Purpuric Eruption,0.5,14,741,10,39,702,4,0.7142857142857143,0.9473684210526316,0.8308270676691729,0.2040816326530612,0.7142857142857143,0.3174603174603174,0.9558511663774822,0.2565014308132212,0.0474033541977405,0.1124536521042025
canonical,43,validation,Leukocytoclastic Vasculitis,0.5,15,740,9,54,686,6,0.6,0.927027027027027,0.7635135135135135,0.1428571428571428,0.6,0.2307692307692307,0.8947747747747749,0.2591159672123458,0.0586238540709018,0.1269879538689227
canonical,43,validation,Lichen Planus Lichenoid Eruption,0.5,13,742,4,51,691,9,0.3076923076923077,0.931266846361186,0.6194795770267468,0.0727272727272727,0.3076923076923077,0.1176470588235294,0.7546133112170849,0.0604903726338394,0.059470422565937,0.1273337570642004
canonical,43,validation,Pityriasis Rosea,0.5,12,743,10,46,697,2,0.8333333333333334,0.9380888290713324,0.8857110812023329,0.1785714285714285,0.8333333333333334,0.2941176470588235,0.9611933602512336,0.3420020534286665,0.0520585216581821,0.1343822288937521
canonical,43,validation,Viral Exanthem,0.5,12,743,7,54,689,5,0.5833333333333334,0.927321668909825,0.7553275011215792,0.1147540983606557,0.5833333333333334,0.1917808219178082,0.9107222969941676,0.268032307699668,0.0546343773603439,0.1220346277419305
canonical,43,validation,Lichen Simplex Chronicus,0.5,12,743,8,56,687,4,0.6666666666666666,0.924629878869448,0.7956482727680574,0.125,0.6666666666666666,0.2105263157894736,0.8810004486316734,0.096691370872897,0.0600447840988636,0.1398134571333595
canonical,43,validation,Stasis Dermatitis,0.5,10,745,8,34,711,2,0.8,0.9543624161073826,0.8771812080536914,0.1904761904761904,0.8,0.3076923076923077,0.9746308724832214,0.387595748371944,0.0346078239381313,0.082527446991067
canonical,43,validation,Keratosis Pilaris,0.5,9,746,5,49,697,4,0.5555555555555556,0.9343163538873994,0.7449359547214776,0.0925925925925925,0.5555555555555556,0.1587301587301587,0.8026511766458146,0.1084757226850274,0.0497944727540016,0.1130991322512658
canonical,43,validation,CD - Contact Dermatitis,0.5,10,745,1,85,660,9,0.1,0.8859060402684564,0.4929530201342282,0.0116279069767441,0.1,0.0208333333333333,0.8060402684563758,0.0645043927024786,0.0916268080472946,0.2166350373813253
canonical,43,validation,Scabies,0.5,10,745,5,54,691,5,0.5,0.92751677852349,0.713758389261745,0.0847457627118644,0.5,0.144927536231884,0.8365100671140939,0.1534885359682164,0.0579192601144313,0.1334494430497782
canonical,44,test,Eczema,0.5,158,597,142,356,241,16,0.8987341772151899,0.4036850921273032,0.6512096346712466,0.285140562248996,0.8987341772151899,0.4329268292682927,0.7314314186968598,0.4057063780553515,0.2590840458869934,0.3335287483717432
canonical,44,test,Allergic Contact Dermatitis,0.5,131,624,109,330,294,22,0.8320610687022901,0.4711538461538461,0.6516074574280681,0.2482915717539863,0.8320610687022901,0.3824561403508772,0.7175572519083969,0.3321623794269909,0.2489149123430252,0.3388766303757168
canonical,44,test,Insect Bite,0.5,60,695,49,194,501,11,0.8166666666666667,0.720863309352518,0.7687649880095924,0.2016460905349794,0.8166666666666667,0.3234323432343234,0.8602158273381295,0.3614784887273343,0.1727556884288787,0.3078413787859165
canonical,44,test,Urticaria,0.5,50,705,40,141,564,10,0.8,0.8,0.8,0.2209944751381215,0.8,0.3463203463203463,0.876482269503546,0.4115372461484116,0.1403861492872238,0.2600722297137936
canonical,44,test,Psoriasis,0.5,46,709,29,125,584,17,0.6304347826086957,0.8236953455571228,0.7270650640829093,0.1883116883116883,0.6304347826086957,0.29,0.783743177776415,0.2346059282735025,0.1353350132703781,0.2394186817060243
canonical,44,test,Folliculitis,0.5,40,715,29,106,609,11,0.725,0.8517482517482518,0.7883741258741259,0.2148148148148148,0.725,0.3314285714285714,0.8776223776223776,0.4403472876330805,0.1101317182183265,0.2106997814103467
canonical,44,test,Irritant Contact Dermatitis,0.5,37,718,27,192,526,10,0.7297297297297297,0.7325905292479109,0.7311601294888204,0.1232876712328767,0.7297297297297297,0.2109375,0.8112248738989686,0.2157964677770093,0.1738795042037964,0.3287335802979816
canonical,44,test,Tinea,0.5,31,724,19,130,594,12,0.6129032258064516,0.8204419889502762,0.7166726073783639,0.1275167785234899,0.6129032258064516,0.2111111111111111,0.7830600605952592,0.1384240499968112,0.129761666059494,0.2433792160046811
canonical,44,test,Herpes Zoster,0.5,21,734,14,66,668,7,0.6666666666666666,0.9100817438692098,0.7883742052679382,0.175,0.6666666666666666,0.2772277227722772,0.9005449591280653,0.3390156721316278,0.0684771090745925,0.150276248857675
canonical,44,test,Drug Rash,0.5,22,733,12,89,644,10,0.5454545454545454,0.878581173260573,0.7120178593575592,0.1188118811881188,0.5454545454545454,0.1951219512195122,0.8145231303485055,0.2711497853644722,0.0934583842754364,0.2043096266440208
canonical,44,test,Herpes Simplex,0.5,21,734,18,67,667,3,0.8571428571428571,0.9087193460490464,0.8829311015959518,0.2117647058823529,0.8571428571428571,0.3396226415094339,0.9573764110548852,0.4472312687155994,0.0708563923835754,0.1589435031871922
canonical,44,test,Impetigo,0.5,18,737,8,81,656,10,0.4444444444444444,0.8900949796472184,0.6672697120458314,0.0898876404494382,0.4444444444444444,0.1495327102803738,0.766847580280416,0.1324694637337526,0.0927829965949058,0.1951753490413261
canonical,44,test,Acute Dermatitis NOS,0.5,19,736,10,115,621,9,0.5263157894736842,0.84375,0.685032894736842,0.08,0.5263157894736842,0.1388888888888889,0.8224756864988559,0.1920919571130593,0.1074810177087783,0.2129295901746939
canonical,44,test,Hypersensitivity,0.5,17,738,10,124,614,7,0.5882352941176471,0.8319783197831978,0.7101068069504224,0.0746268656716417,0.5882352941176471,0.1324503311258278,0.8254423720707795,0.1642951007315076,0.1106128692626953,0.224306909271226
canonical,44,test,Acne,0.5,15,740,12,40,700,3,0.8,0.945945945945946,0.8729729729729729,0.2307692307692307,0.8,0.3582089552238806,0.9564864864864864,0.4780061959667958,0.0439855530858039,0.1044222758108417
canonical,44,test,Pigmented Purpuric Eruption,0.5,15,740,14,51,689,1,0.9333333333333332,0.9310810810810812,0.9322072072072072,0.2153846153846154,0.9333333333333332,0.35,0.9847747747747748,0.5213129925629925,0.0484131127595901,0.1162822482651037
canonical,44,test,Leukocytoclastic Vasculitis,0.5,15,740,6,37,703,9,0.4,0.95,0.675,0.1395348837209302,0.4,0.2068965517241379,0.8066666666666666,0.2548616541905456,0.0484938099980354,0.1051288689061111
canonical,44,test,Lichen Planus Lichenoid Eruption,0.5,14,741,4,42,699,10,0.2857142857142857,0.9433198380566802,0.6145170618854829,0.0869565217391304,0.2857142857142857,0.1333333333333333,0.7895700790437633,0.1547161764743737,0.0546314045786857,0.1201158957518883
canonical,44,test,Pityriasis Rosea,0.5,12,743,6,31,712,6,0.5,0.9582772543741588,0.7291386271870794,0.1621621621621621,0.5,0.2448979591836734,0.8881785554060116,0.2432591413310204,0.0418742820620536,0.1007824332854211
canonical,44,test,Viral Exanthem,0.5,13,742,6,50,692,7,0.4615384615384615,0.9326145552560648,0.6970765083972632,0.1071428571428571,0.4615384615384615,0.1739130434782608,0.760211486626581,0.1184254135969828,0.0555360354483127,0.1090643971122258
canonical,44,test,Lichen Simplex Chronicus,0.5,11,744,3,43,701,8,0.2727272727272727,0.9422043010752688,0.6074657869012707,0.0652173913043478,0.2727272727272727,0.1052631578947368,0.8842253176930597,0.0759611073648946,0.0540113635361194,0.1351325871928637
canonical,44,test,Stasis Dermatitis,0.5,11,744,8,38,706,3,0.7272727272727273,0.9489247311827956,0.8380987292277615,0.1739130434782608,0.7272727272727273,0.2807017543859649,0.9536901270772238,0.4762577720110101,0.0405993089079856,0.0961285548593034
canonical,44,test,Keratosis Pilaris,0.5,9,746,7,41,705,2,0.7777777777777778,0.9450402144772118,0.8614089961274948,0.1458333333333333,0.7777777777777778,0.2456140350877192,0.9571045576407506,0.1948249649834285,0.0440223403275013,0.1066236339657512
canonical,44,test,CD - Contact Dermatitis,0.5,11,744,3,78,666,8,0.2727272727272727,0.8951612903225806,0.5839442815249267,0.037037037037037,0.2727272727272727,0.0652173913043478,0.637218963831867,0.0273053879287427,0.0868298262357711,0.1980000553344259
canonical,44,test,Scabies,0.5,9,746,3,52,694,6,0.3333333333333333,0.9302949061662198,0.6318141197497765,0.0545454545454545,0.3333333333333333,0.09375,0.7887995233839737,0.170500916233836,0.054108515381813,0.118236829962162
canonical,44,train,Eczema,0.5,739,2784,712,1596,1188,27,0.9634641407307172,0.4267241379310345,0.6950941393308758,0.3084922010398613,0.9634641407307172,0.4673449294387922,0.8243045996453734,0.5376756613000985,0.2481854557991027,0.3355790196563451
canonical,44,train,Allergic Contact Dermatitis,0.5,611,2912,593,1321,1591,18,0.9705400981996728,0.5463598901098901,0.7584499941547813,0.3098223615464995,0.9705400981996728,0.4697029702970297,0.8652404520602148,0.5466252012289381,0.2238477766513824,0.3331593070015324
canonical,44,train,Insect Bite,0.5,282,3241,282,792,2449,0,1.0,0.7556309780931811,0.8778154890465906,0.2625698324022346,1.0,0.415929203539823,0.948769204846591,0.5323164225432171,0.1586315631866455,0.3045044159757255
canonical,44,train,Urticaria,0.5,232,3291,232,606,2685,0,1.0,0.8158614402917046,0.9079307201458524,0.2768496420047732,1.0,0.4336448598130841,0.9717659971290562,0.654858699812833,0.1225316226482391,0.2565309034214756
canonical,44,train,Psoriasis,0.5,216,3307,216,577,2730,0,1.0,0.8255216208043544,0.9127608104021772,0.2723833543505675,1.0,0.4281466798810703,0.9681091735824122,0.5971213352200025,0.1166314259171485,0.245258115698313
canonical,44,train,Folliculitis,0.5,188,3335,188,456,2879,0,1.0,0.8632683658170914,0.9316341829085456,0.2919254658385093,1.0,0.4519230769230769,0.9749242400076557,0.5935323944740042,0.0965083390474319,0.2100648737041713
canonical,44,train,Irritant Contact Dermatitis,0.5,174,3349,174,866,2483,0,1.0,0.7414153478650344,0.8707076739325172,0.1673076923076923,1.0,0.28665568369028,0.9607585726396282,0.5070403275995384,0.1594949662685394,0.3238992125510729
canonical,44,train,Tinea,0.5,144,3379,144,566,2813,0,1.0,0.8324948209529447,0.9162474104764724,0.2028169014084507,1.0,0.3372365339578454,0.9783199335766664,0.5649043314139623,0.1137567088007927,0.2475352720422244
canonical,44,train,Herpes Zoster,0.5,99,3424,99,228,3196,0,1.0,0.9334112149532712,0.9667056074766356,0.3027522935779816,1.0,0.4647887323943662,0.992878551873879,0.7061375748391328,0.0546457804739475,0.1459867199763905
canonical,44,train,Drug Rash,0.5,104,3419,104,350,3069,0,1.0,0.8976308862240421,0.948815443112021,0.2290748898678414,1.0,0.3727598566308244,0.9893749859383084,0.6264007118686739,0.0795999988913536,0.2032924203850855
canonical,44,train,Herpes Simplex,0.5,99,3424,99,270,3154,0,1.0,0.921144859813084,0.960572429906542,0.2682926829268293,1.0,0.4230769230769231,0.9940025252525252,0.7979225055158139,0.0594261102378368,0.1511332253588978
canonical,44,train,Impetigo,0.5,85,3438,85,341,3097,0,1.0,0.9008144269924374,0.9504072134962188,0.1995305164319248,1.0,0.3326810176125244,0.9897409574650105,0.5647878482926197,0.0773647129535675,0.1920732212631735
canonical,44,train,Acute Dermatitis NOS,0.5,87,3436,87,469,2967,0,1.0,0.8635040745052387,0.9317520372526192,0.1564748201438849,1.0,0.270606531881804,0.9833440381090012,0.4758278245864741,0.0943993330001831,0.2112637604886822
canonical,44,train,Hypersensitivity,0.5,79,3444,79,513,2931,0,1.0,0.8510452961672473,0.9255226480836236,0.1334459459459459,1.0,0.2354694485842026,0.990745232949617,0.623820855237015,0.0961848497390747,0.2170070211709459
canonical,44,train,Acne,0.5,69,3454,69,151,3303,0,1.0,0.9562825709322524,0.9781412854661262,0.3136363636363636,1.0,0.4775086505190311,0.996496395693294,0.8012257789202243,0.0361097827553749,0.1032898254923072
canonical,44,train,Pigmented Purpuric Eruption,0.5,69,3454,69,216,3238,0,1.0,0.937463810075275,0.9687319050376376,0.2421052631578947,1.0,0.3898305084745763,0.9941005177781694,0.6568468917136485,0.0454773977398872,0.116564146730242
canonical,44,train,Leukocytoclastic Vasculitis,0.5,69,3454,69,176,3278,0,1.0,0.9490445859872612,0.9745222929936306,0.2816326530612245,1.0,0.4394904458598726,0.9973355823535828,0.8254210919549279,0.0398675203323364,0.1121858770015596
canonical,44,train,Lichen Planus Lichenoid Eruption,0.5,62,3461,62,193,3268,0,1.0,0.944235770008668,0.972117885004334,0.2431372549019607,1.0,0.3911671924290221,0.996472211089467,0.7788793467450157,0.0453696474432945,0.1278384847758407
canonical,44,train,Pityriasis Rosea,0.5,56,3467,56,163,3304,0,1.0,0.9529852898759734,0.9764926449379868,0.2557077625570776,1.0,0.4072727272727273,0.9964718364992377,0.7046226180667072,0.0373146906495094,0.107302527355515
canonical,44,train,Viral Exanthem,0.5,57,3466,57,168,3298,0,1.0,0.9515291402192728,0.9757645701096364,0.2533333333333333,1.0,0.4042553191489361,0.9958544659398064,0.6967978948340621,0.0381152816116809,0.1043130471190031
canonical,44,train,Lichen Simplex Chronicus,0.5,55,3468,55,182,3286,0,1.0,0.947520184544406,0.973760092272203,0.2320675105485232,1.0,0.3767123287671233,0.9991873754849534,0.9473720770248474,0.0456684008240699,0.1402556126788702
canonical,44,train,Stasis Dermatitis,0.5,49,3474,49,151,3323,0,1.0,0.9565342544617156,0.9782671272308578,0.245,1.0,0.393574297188755,0.9941724530917722,0.5441018208520368,0.0358229279518127,0.0969154099332924
canonical,44,train,Keratosis Pilaris,0.5,43,3480,43,151,3329,0,1.0,0.9566091954022988,0.9783045977011494,0.2216494845360824,1.0,0.3628691983122363,0.9960638866613204,0.6419440761178739,0.0368061400949955,0.1013694852447809
canonical,44,train,CD - Contact Dermatitis,0.5,49,3474,49,337,3137,0,1.0,0.902993667242372,0.951496833621186,0.1269430051813471,1.0,0.225287356321839,0.9961756723414754,0.7250658205060889,0.0741578191518783,0.195412938657798
canonical,44,train,Scabies,0.5,44,3479,44,152,3327,0,1.0,0.9563092842770912,0.9781546421385456,0.2244897959183673,1.0,0.3666666666666666,0.998275366484622,0.7859481628550901,0.0374235436320304,0.1129749388839249
canonical,44,validation,Eczema,0.5,159,596,136,361,235,23,0.8553459119496856,0.3942953020134228,0.6248206069815542,0.2736418511066398,0.8553459119496856,0.4146341463414634,0.7162635600016884,0.3757612550771194,0.2636274397373199,0.3350202456610092
canonical,44,validation,Allergic Contact Dermatitis,0.5,131,624,109,303,321,22,0.8320610687022901,0.5144230769230769,0.6732420728126836,0.2645631067961165,0.8320610687022901,0.4014732965009208,0.7330446271285966,0.3926897586629156,0.2449472546577453,0.3366583639028056
canonical,44,validation,Insect Bite,0.5,61,694,45,198,496,16,0.7377049180327869,0.7146974063400576,0.7262011621864223,0.1851851851851851,0.7377049180327869,0.2960526315789473,0.8124202768460339,0.2815129642402514,0.1787739098072052,0.307709555475917
canonical,44,validation,Urticaria,0.5,50,705,42,144,561,8,0.84,0.7957446808510639,0.8178723404255319,0.2258064516129032,0.84,0.3559322033898305,0.9040283687943262,0.4241754524711446,0.1379944682121276,0.2659696304541549
canonical,44,validation,Psoriasis,0.5,46,709,31,133,576,15,0.6739130434782609,0.8124118476727785,0.7431624455755197,0.1890243902439024,0.6739130434782609,0.2952380952380952,0.8050837063837616,0.3246415438631922,0.1377481967210769,0.2483596982348044
canonical,44,validation,Folliculitis,0.5,40,715,24,109,606,16,0.6,0.8475524475524475,0.7237762237762237,0.1804511278195488,0.6,0.2774566473988439,0.8467832167832168,0.2666186513261755,0.1129061952233314,0.2070594974306245
canonical,44,validation,Irritant Contact Dermatitis,0.5,38,717,24,186,531,14,0.631578947368421,0.7405857740585774,0.6860823607134992,0.1142857142857142,0.631578947368421,0.1935483870967742,0.7637084342655803,0.18716008954868,0.1749576032161712,0.3235934313559374
canonical,44,validation,Tinea,0.5,31,724,21,114,610,10,0.6774193548387096,0.8425414364640884,0.7599803956513991,0.1555555555555555,0.6774193548387096,0.253012048192771,0.7998574229192658,0.2401062955799725,0.1208399310708046,0.2380639318993549
canonical,44,validation,Herpes Zoster,0.5,22,733,14,54,679,8,0.6363636363636364,0.9263301500682128,0.7813468932159247,0.2058823529411764,0.6363636363636364,0.3111111111111111,0.8626441771052958,0.3172700805963394,0.0653761774301529,0.1415659516655056
canonical,44,validation,Drug Rash,0.5,22,733,13,92,641,9,0.5909090909090909,0.8744884038199181,0.7326987473645046,0.1238095238095238,0.5909090909090909,0.2047244094488189,0.85067592707429,0.2725639384775132,0.0955206900835037,0.2104317321485241
canonical,44,validation,Herpes Simplex,0.5,21,734,17,61,673,4,0.8095238095238095,0.9168937329700272,0.8632087712469184,0.2179487179487179,0.8095238095238095,0.3434343434343434,0.9185156351368884,0.4525646197616074,0.0661211758852005,0.1466382236916892
canonical,44,validation,Impetigo,0.5,18,737,10,88,649,8,0.5555555555555556,0.8805970149253731,0.7180762852404643,0.1020408163265306,0.5555555555555556,0.1724137931034483,0.8667269712045832,0.3250368508970724,0.0880438685417175,0.1935360277676029
canonical,44,validation,Acute Dermatitis NOS,0.5,18,737,8,122,615,10,0.4444444444444444,0.8344640434192673,0.6394542439318558,0.0615384615384615,0.4444444444444444,0.1081081081081081,0.8031810643750942,0.0893362230265423,0.1116862297058105,0.2157217572264323
canonical,44,validation,Hypersensitivity,0.5,17,738,11,129,609,6,0.6470588235294118,0.8252032520325203,0.736131037780966,0.0785714285714285,0.6470588235294118,0.1401273885350318,0.8204208512673361,0.1664628151647354,0.1152749136090278,0.2286325837602678
canonical,44,validation,Acne,0.5,14,741,11,35,706,3,0.7857142857142857,0.9527665317139,0.8692404087140929,0.2391304347826087,0.7857142857142857,0.3666666666666666,0.9602853287063812,0.4644741800868187,0.0397944226861,0.1011489803723941
canonical,44,validation,Pigmented Purpuric Eruption,0.5,14,741,12,52,689,2,0.8571428571428571,0.9298245614035088,0.8934837092731829,0.1875,0.8571428571428571,0.3076923076923077,0.9648158858685174,0.3377593907199558,0.0503533110022544,0.119088099995591
canonical,44,validation,Leukocytoclastic Vasculitis,0.5,15,740,9,44,696,6,0.6,0.9405405405405406,0.7702702702702703,0.1698113207547169,0.6,0.2647058823529412,0.8842342342342342,0.3272767497321246,0.0509354025125503,0.1131438592411824
canonical,44,validation,Lichen Planus Lichenoid Eruption,0.5,13,742,5,49,693,8,0.3846153846153846,0.9339622641509434,0.659288824383164,0.0925925925925925,0.3846153846153846,0.1492537313432835,0.7481857764876634,0.0572847198528644,0.0598540306091308,0.1250272205037786
canonical,44,validation,Pityriasis Rosea,0.5,12,743,10,40,703,2,0.8333333333333334,0.946164199192463,0.8897487662628982,0.2,0.8333333333333334,0.3225806451612903,0.9572678331090174,0.3335920425452836,0.0443352796137332,0.109181948159112
canonical,44,validation,Viral Exanthem,0.5,12,743,5,40,703,7,0.4166666666666667,0.946164199192463,0.6814154329295649,0.1111111111111111,0.4166666666666667,0.175438596491228,0.8838043965903992,0.2317783935739003,0.0491155348718166,0.1074908237830297
canonical,44,validation,Lichen Simplex Chronicus,0.5,12,743,6,45,698,6,0.5,0.9394347240915208,0.7197173620457604,0.1176470588235294,0.5,0.1904761904761904,0.8816733961417677,0.1152601233910089,0.0534842982888221,0.1323896613736815
canonical,44,validation,Stasis Dermatitis,0.5,10,745,7,38,707,3,0.7,0.948993288590604,0.824496644295302,0.1555555555555555,0.7,0.2545454545454545,0.9736912751677852,0.4023502186879961,0.0409409217536449,0.0972248626761878
canonical,44,validation,Keratosis Pilaris,0.5,9,746,4,41,705,5,0.4444444444444444,0.9450402144772118,0.6947423294608281,0.0888888888888888,0.4444444444444444,0.1481481481481481,0.8459934465296395,0.1018422028857118,0.0441297888755798,0.0998388059116554
canonical,44,validation,CD - Contact Dermatitis,0.5,10,745,1,71,674,9,0.1,0.9046979865771811,0.5023489932885906,0.0138888888888888,0.1,0.024390243902439,0.8028187919463088,0.130439304467954,0.0785577893257141,0.1912033106514949
canonical,44,validation,Scabies,0.5,10,745,5,40,705,5,0.5,0.9463087248322148,0.7231543624161074,0.1111111111111111,0.5,0.1818181818181818,0.8216107382550335,0.1555972328782489,0.0527509860694408,0.1192067346726821
canonical,45,test,Eczema,0.5,158,597,149,363,234,9,0.9430379746835444,0.3919597989949748,0.6674988868392596,0.291015625,0.9430379746835444,0.444776119402985,0.7510124461972311,0.4148350074639823,0.2632700502872467,0.3425127169943803
canonical,45,test,Allergic Contact Dermatitis,0.5,131,624,116,401,223,15,0.8854961832061069,0.3573717948717949,0.6214339890389509,0.2243713733075435,0.8854961832061069,0.3580246913580246,0.7228542767664905,0.3534320953832439,0.2796572148799896,0.3818572100029875
canonical,45,test,Insect Bite,0.5,60,695,53,279,416,7,0.8833333333333333,0.5985611510791367,0.740947242206235,0.1596385542168674,0.8833333333333333,0.2704081632653061,0.8509592326139088,0.3633810303900266,0.2291249930858612,0.3880726205986857
canonical,45,test,Urticaria,0.5,50,705,46,207,498,4,0.92,0.7063829787234043,0.8131914893617022,0.1818181818181818,0.92,0.3036303630363036,0.8760851063829787,0.3808782207605408,0.1908260583877563,0.3409470173203393
canonical,45,test,Psoriasis,0.5,46,709,31,149,560,15,0.6739130434782609,0.7898448519040903,0.7318789476911756,0.1722222222222222,0.6739130434782609,0.2743362831858407,0.7906420555589624,0.2468169854038978,0.1577021181583404,0.2967672579138484
canonical,45,test,Folliculitis,0.5,40,715,32,154,561,8,0.8,0.7846153846153846,0.7923076923076924,0.1720430107526881,0.8,0.2831858407079646,0.8894405594405594,0.4615913100866224,0.141752690076828,0.2685797474439571
canonical,45,test,Irritant Contact Dermatitis,0.5,37,718,30,268,450,7,0.8108108108108109,0.6267409470752089,0.7187758789430099,0.1006711409395973,0.8108108108108109,0.1791044776119403,0.8103214635248062,0.2343420517134379,0.2233406752347946,0.3987776319317471
canonical,45,test,Tinea,0.5,31,724,20,162,562,11,0.6451612903225806,0.7762430939226519,0.7107021921226162,0.1098901098901098,0.6451612903225806,0.1877934272300469,0.7893869185528426,0.1483930654662909,0.1472813040018081,0.2805337348323784
