encoder,seed,checkpoint_score,epoch,learning_rate,train_accuracy,train_loss,validation_accuracy,validation_auc_macro,validation_auc_micro,validation_auc_weighted,validation_brier_macro,validation_coverage_error,validation_ece_macro,validation_f1_macro,validation_f1_micro,validation_label_ranking_average_precision,validation_loss,validation_pr_auc_macro,validation_pr_auc_micro,validation_precision_macro,validation_precision_micro,validation_ranking_loss,validation_recall_macro,validation_recall_micro,validation_subset_accuracy,validation_top1_hit,validation_top3_hit,validation_top5_hit,best_epoch
canonical,43,0.9272311514718251,27,3.5722413941803226e-05,0.8772182798751065,0.030468087144462124,0.846728476821192,0.8486340108560174,0.8789484991080236,0.8035820383823894,0.101188361159127,3.033112582781457,0.19321817363199734,0.2385886431572746,0.28831488314883147,0.7859714061580768,0.2812543821831544,0.27187073423272734,0.2590405955894298,0.14844982662179793,0.17975460122699385,0.05919065955336736,0.6297248863749506,0.7279503105590062,0.06887417218543046,0.49122807017543857,0.8045112781954887,0.9047619047619048,23
canonical,43,0.9272547000797866,28,2.0223106120100757e-05,0.8693726937269373,0.029699701416705335,0.8520794701986755,0.8484660506289875,0.8788367528624019,0.8034942645154908,0.09878221157765914,3.0304635761589402,0.18915099744689312,0.24112002722082987,0.29101066531234127,0.7878864945079908,0.29186047799885273,0.27490907265409836,0.26189544406879317,0.1511166905506231,0.1828917969996808,0.059071552792406896,0.6160859070562684,0.7118012422360248,0.07682119205298013,0.49373433583959897,0.8020050125313283,0.9097744360902256,23
canonical,43,0.927360422393475,29,9.029258971512472e-06,0.8757195571955719,0.028699528134893626,0.8535099337748344,0.8484422154764512,0.8790947213562166,0.8033681306250281,0.09828761750744887,3.006622516556291,0.18828843552114083,0.24201129308541766,0.2930196880593199,0.7891820691702386,0.291848033045729,0.27466201577212834,0.2618819722398464,0.15185543622333061,0.18448164842240825,0.05846233493321556,0.6148375179114298,0.7118012422360248,0.08211920529801324,0.49874686716791977,0.8070175438596491,0.899749373433584,23
canonical,43,0.9273574252801342,30,2.2635146278615314e-06,0.8775134828271359,0.02869832545651921,0.8534039735099338,0.8484140793751451,0.8790529239293705,0.8033295521789678,0.09837952796781861,3.006622516556291,0.18840546237452835,0.2421336019511398,0.2928699207768975,0.7894334590498909,0.2915779861311118,0.27462787750276063,0.26159288674290254,0.1519381754924855,0.18436293436293436,0.058469377511522175,0.6148375179114298,0.7118012422360248,0.08079470198675497,0.49874686716791977,0.8095238095238095,0.899749373433584,23
canonical,44,0.832256098526619,1,0.0008263860513916881,0.15792222537609993,0.1429008361218231,0.26442384105960265,0.7727495375135183,0.6319751002828888,0.7106558656031162,0.3072441937458746,7.009271523178808,0.513090951821662,0.09652048451788246,0.09937727036844836,0.5950656101310067,0.12261979530255,0.17711108049072496,0.06873380661908142,0.05356843991238716,0.052426254192047085,0.2052734264790579,0.9643033708153448,0.9515527950310559,0.0,0.10526315789473684,0.2932330827067669,0.44862155388471175,25
canonical,44,0.8800364933032874,2,0.0008241225367638266,0.3626341186488788,0.11670716479420662,0.42993377483443707,0.8138428337070124,0.7419004767519,0.7532628665842085,0.27585607627523356,5.308609271523179,0.47874328356586543,0.11500730576970161,0.12163265306122449,0.6619365959627499,0.10882643237709999,0.2159932535737558,0.12527886740230218,0.06446891272325934,0.06509392747924858,0.1378627996187364,0.9444807300002737,0.9254658385093167,0.0,0.2531328320802005,0.49373433583959897,0.6416040100250626,25
canonical,44,0.8955161193243627,3,0.0008173567924201757,0.47252909452171443,0.10500372307641166,0.46452980132450333,0.8272201461816892,0.7802135931006748,0.7720499131824641,0.27066539481625546,4.614569536423841,0.4642567025687521,0.12930943494331784,0.1287820015515904,0.6829597314267359,0.10644722109039624,0.24559601064598358,0.13619127277719817,0.0727801820572353,0.06919229344201556,0.1188884889894028,0.927036559557593,0.9279503105590062,0.0,0.2807017543859649,0.5363408521303258,0.6641604010025063,25
canonical,44,0.9005733130815284,4,0.0008061629452715875,0.5301845018450184,0.09795990400016308,0.48948344370860924,0.8323697618831538,0.8004216521670384,0.7818866669273468,0.269109474179852,4.235761589403974,0.4654039768150311,0.1292616147991217,0.1370231058570661,0.6820355119837461,0.10508707103629907,0.2313254921338393,0.12735235555505076,0.07230133746416637,0.07383457195251424,0.1020116236328066,0.9419510243146451,0.9503105590062112,0.0013245033112582781,0.24310776942355888,0.5363408521303258,0.7694235588972431,25
canonical,44,0.9021548798816553,5,0.0007906636374498848,0.5747715015611694,0.09002874765012946,0.5977218543046358,0.8354100991361971,0.7816351868338107,0.7819494714522629,0.2287781247056248,4.674172185430463,0.4095482010179205,0.14321936806892507,0.15190438959008154,0.6674478074545817,0.10982265695929527,0.2531121029191297,0.12997793729951082,0.08270065017564951,0.08345606283750613,0.11977959196606809,0.8804199376619718,0.84472049689441,0.009271523178807948,0.22807017543859648,0.506265664160401,0.6942355889724311,25
canonical,44,0.9134438390510753,6,0.0007710286826150014,0.6061879080329264,0.08626805897802114,0.5389139072847682,0.8414799205957719,0.8250651194285852,0.7852447966336404,0.24904654223600498,3.80794701986755,0.4390071893742937,0.13489381079613336,0.15018064642124793,0.7196391845530341,0.10206000631054242,0.24428054157333182,0.16521427106917597,0.07475279298908376,0.08149639677829588,0.08831686098212838,0.9337259083314308,0.9552795031055901,0.0013245033112582781,0.3583959899749373,0.6265664160401002,0.7744360902255639,25
canonical,44,0.914191069633532,7,0.0007474732054409863,0.6280329264831109,0.08197810115026576,0.6481059602649006,0.843713378723274,0.819173366514624,0.792888896577731,0.2051098009797861,3.9072847682119205,0.37446959347100245,0.16410545833264428,0.17285180572851805,0.7047769091025802,0.11235485101739566,0.2588311426794082,0.15080339402372808,0.09497902910400674,0.09605536332179931,0.09430581151462539,0.8583401102213399,0.8621118012422361,0.013245033112582781,0.3107769423558897,0.5864661654135338,0.7443609022556391,25
canonical,44,0.907537074795698,8,0.0007202552846650586,0.6668180527959126,0.07533850567415357,0.6805827814569536,0.8377800365323336,0.8187906588250662,0.7896454088903507,0.19289072364297233,3.858278145695364,0.3544379768532436,0.16728581398330472,0.18073107759206414,0.6975703826336447,0.12179491731027763,0.24635255715162033,0.14098315727511407,0.09838306476849315,0.10146475434848948,0.09236392160937906,0.8306965757882564,0.8260869565217391,0.02384105960264901,0.2581453634085213,0.5789473684210527,0.7769423558897243,25
canonical,44,0.918669880317737,9,0.0006896731255229556,0.6768435992052229,0.07658654930336135,0.6509668874172185,0.8456693133997608,0.8404597373224211,0.7982989057800378,0.20359923516277825,3.5827814569536423,0.3729803123153894,0.15414694352296684,0.18080079582193484,0.7300056691797617,0.11796554177999496,0.2636786531421729,0.1767228740844274,0.08692777256239609,0.10045599005112615,0.0802932636541226,0.8687777190897076,0.9031055900621118,0.009271523178807948,0.3634085213032581,0.6616541353383458,0.8170426065162907,25
canonical,44,0.9102849949178844,10,0.0006560617925499662,0.6495600340618791,0.07983821643782514,0.6588609271523179,0.8386562154072026,0.8364595242105408,0.7906316063433818,0.20244282222914897,3.6344370860927153,0.36314313061974496,0.16239284913420582,0.18130959949141767,0.7162877951068176,0.12080600981911023,0.24684170730700902,0.16159687695717884,0.09306922193297762,0.1009915014164306,0.08302900413875303,0.8646889441913984,0.8857142857142857,0.01456953642384106,0.3107769423558897,0.6365914786967418,0.8020050125313283,25
canonical,44,0.9174511344940014,11,0.0006197895385437662,0.701243258586432,0.06997729192620941,0.6803708609271523,0.8439003918933474,0.8436363073898263,0.7977742378527206,0.19017329895980598,3.5774834437086094,0.34690913632672454,0.1622558543347894,0.18813080339119903,0.7355074260065396,0.12788700498640537,0.2597338320237207,0.19366545545896194,0.09233940594054627,0.10549351041352249,0.08057555978000915,0.8392439437602399,0.8683229813664596,0.025165562913907286,0.37844611528822053,0.6516290726817042,0.8045112781954887,25
canonical,44,0.9101109373385183,12,0.0005812537699097047,0.7214305989213738,0.0653417194262147,0.7125827814569536,0.8375517016723952,0.8411288398807948,0.7922784266606503,0.1734500938186897,3.5867549668874172,0.32320817724445106,0.17623958566954234,0.19736647433052226,0.725592356661231,0.1411464431633552,0.2489557979605205,0.1695380875312134,0.1031186419515529,0.11202552905609674,0.08075617918182362,0.7797776445368156,0.8285714285714286,0.015894039735099338,0.3358395989974937,0.6441102756892231,0.8245614035087719,25
canonical,44,0.9161766563271311,13,0.0005408766925930643,0.7393130854385467,0.06098954619041511,0.7168741721854305,0.8426449030689492,0.8496673392294288,0.7964310168960087,0.17224013361130133,3.4158940397350994,0.3196302691742975,0.1749602842866578,0.20405123622281798,0.735317532581818,0.14339236356317997,0.24944743506621506,0.18129615570338603,0.10083923628124318,0.11592486038246742,0.07440473287503763,0.8161310520894506,0.8509316770186336,0.019867549668874173,0.3408521303258145,0.6791979949874687,0.8320802005012531,25
canonical,44,0.9196708185897663,14,0.0004991006863023729,0.7572409877944933,0.05739166474502001,0.7499337748344371,0.8454598134375925,0.8561162078459544,0.7996339152408779,0.15450319971609872,3.3695364238410597,0.2903296492062262,0.19219055206011368,0.22035018169805087,0.7421100515217387,0.16078717013200125,0.2606295920135503,0.20159955375679084,0.1124608553696036,0.1270718232044199,0.0730579502836614,0.7815951024872768,0.8285714285714286,0.033112582781456956,0.3659147869674185,0.6967418546365914,0.8421052631578947,25
canonical,44,0.9192111161256501,15,0.00045638345770474285,0.7766789667896679,0.05437750715230193,0.7221721854304636,0.8450083333024503,0.8564320259034053,0.7971821247449525,0.16748042682038902,3.366887417218543,0.3044815561666172,0.18525580986047424,0.21024096385542168,0.7420278282319983,0.15275572737058005,0.25715897003608085,0.189617581427595,0.10799366868901672,0.11962296486718081,0.07194364421904696,0.8156689208018042,0.867080745341615,0.022516556291390728,0.3508771929824561,0.7218045112781954,0.8721804511278195,25
canonical,44,0.9166665890668717,16,0.0004131930256958443,0.7540278172012489,0.05912901454472116,0.7318145695364239,0.8434016346780195,0.8517026264320603,0.795128070960826,0.16347608768263133,3.462251655629139,0.29582864041652973,0.1873166750253629,0.21152647975077882,0.7326495438885218,0.16963492023448148,0.26612638706079506,0.193045682321507,0.1094279409774423,0.12092609082813892,0.0752574480595909,0.7983859662186155,0.8434782608695652,0.03576158940397351,0.3458646616541353,0.6766917293233082,0.8646616541353384,25
canonical,44,0.923612230291802,17,0.0003700025936869456,0.7831734317343173,0.05224222656605499,0.7806622516556292,0.8476568884675219,0.8693446122223101,0.8000910982004079,0.13656459986235228,3.1880794701986757,0.2555676996029901,0.20710353921866786,0.2392502756339581,0.7595534182428013,0.19796985449890295,0.2697331151877211,0.22994940212492934,0.12325083036320825,0.1403924951477248,0.06546826795281793,0.7354340099767159,0.808695652173913,0.045033112582781455,0.42105263157894735,0.731829573934837,0.8847117794486216,25
canonical,44,0.9206711985297346,18,0.0003272853650893153,0.8066761282997446,0.04688475959535156,0.7773245033112582,0.8453833743242203,0.8645754089513864,0.7979403422106389,0.13978127062182816,3.2344370860927154,0.2585118607234037,0.20303901101736377,0.23762017050607653,0.7528782420551429,0.19766073984404406,0.2669665273104471,0.21325951740543794,0.11976607376162103,0.139124893797791,0.06660076715884677,0.7539030301393231,0.8136645962732919,0.046357615894039736,0.3684210526315789,0.7568922305764411,0.8696741854636592,25
canonical,44,0.924796887472551,19,0.00028550935879862404,0.8049162645472608,0.047706700029916,0.7989403973509934,0.8477722560040187,0.8722088358935404,0.801324651708745,0.12794473616031504,3.100662251655629,0.24010735614224032,0.215473589770737,0.25309978350718365,0.7702463146853217,0.21389363457759222,0.2654015323020875,0.22886418978846526,0.128118926012191,0.15037418147801684,0.06252987368560133,0.7331280559420641,0.7987577639751553,0.04768211920529802,0.44862155388471175,0.7669172932330827,0.8847117794486216,25
canonical,44,0.9251273483640224,20,0.00024513228148198373,0.8295430031223389,0.04061917761074645,0.8297748344370861,0.8475158615163794,0.87555909214339,0.801016973595008,0.11121691545388457,3.0463576158940397,0.21244098476477163,0.22667165615122323,0.27126332501701067,0.7761148684764311,0.2539492982129256,0.26783408246861007,0.24263820656077675,0.13820515827422367,0.16592674805771365,0.0600498543035861,0.6614455206558734,0.7428571428571429,0.06754966887417219,0.45614035087719296,0.7844611528822055,0.899749373433584,25
canonical,44,0.9266574272991929,21,0.00020659651284792217,0.8400567697984672,0.03772432862647942,0.8387814569536424,0.8491816432827133,0.8759721167165646,0.8030175757515495,0.10735612087702487,3.0463576158940397,0.20508549201883228,0.23522735587291435,0.28180316261505783,0.7747578401647962,0.25681703972319764,0.26904562624519235,0.2404427246464726,0.1449581397794964,0.17395104895104896,0.05995925656877057,0.6587162406638015,0.7416149068322981,0.06887417218543046,0.44862155388471175,0.7769423558897243,0.9072681704260651,25
canonical,44,0.9266526315832523,22,0.0001703242588417221,0.8515469770082317,0.035216925998351405,0.8230993377483443,0.8487483714158865,0.87606863577461,0.8034021723953659,0.11489369590690936,3.0185430463576157,0.21568125897056936,0.22388904596414239,0.2672811059907834,0.7790426016736575,0.24798617822428545,0.2650630044592848,0.23834655971705268,0.13606775585987896,0.1623134328358209,0.059175411239666326,0.6642391879305172,0.7565217391304347,0.06754966887417219,0.46115288220551376,0.7994987468671679,0.899749373433584,25
canonical,44,0.9262437613808293,23,0.0001367129258687328,0.855350553505535,0.033919153635257056,0.8441854304635762,0.8491411776781058,0.8763426564052149,0.8018649970121838,0.10410595901815833,3.060927152317881,0.19809170982750776,0.2404667519409291,0.28355663824604144,0.771025837027235,0.27140925265848637,0.27318723205928347,0.23879705700895598,0.15022126351589957,0.17636363636363636,0.060415194466022656,0.6381870580760384,0.7229813664596273,0.07417218543046358,0.42606516290726815,0.7944862155388471,0.9072681704260651,25
canonical,44,0.9268662870341762,24,0.00010613076672662967,0.8627646891853534,0.03280736146760838,0.8375099337748344,0.8490892901092036,0.8764652301092712,0.8024724057364349,0.10745479979393449,3.037086092715232,0.2027485513350038,0.23290418683973577,0.27852270054104916,0.7777699692497257,0.26784844634433586,0.26620309254689234,0.24186117979983704,0.14310526605807486,0.1717933836331979,0.05932188092669703,0.655461011348184,0.7354037267080745,0.07549668874172186,0.45112781954887216,0.7894736842105263,0.9147869674185464,25
canonical,44,0.9275384821135272,25,7.891284595070194e-05,0.8641725801873403,0.03179827861354819,0.8509139072847682,0.8491094136929082,0.8789355061579021,0.8032202474972279,0.09912279332841274,3.0344370860927152,0.18855620005625048,0.24611930632306556,0.291897332662305,0.7842906842061901,0.2965655531734228,0.2709422039006052,0.25276961629914746,0.15462166585001633,0.18302303565793626,0.05885789861403239,0.626151823064523,0.7204968944099379,0.08741721854304636,0.48872180451127817,0.8095238095238095,0.9072681704260651,25
canonical,44,0.9264722947823866,26,5.535736877668677e-05,0.869826852114675,0.0315112075435796,0.8464635761589404,0.848402404869639,0.8780634317199847,0.8023501602247375,0.10121034562210589,3.0304635761589402,0.19144297650058303,0.2417299837119772,0.2869094488188976,0.7806988991274756,0.29012355394661427,0.2658313088136737,0.249880791337093,0.15073885525012368,0.17888922982509972,0.05884240618823188,0.6321315826696006,0.724223602484472,0.08609271523178808,0.46867167919799496,0.8045112781954887,0.9147869674185464,25
canonical,44,0.9270695590349538,27,3.5722413941803226e-05,0.8683735452739143,0.030583911392438625,0.8444503311258278,0.8487405478966856,0.8789514208031568,0.8026383645866308,0.10263799713345731,3.010596026490066,0.1935879684370905,0.24341353312666528,0.28633932912007776,0.7832901113826823,0.29001067702968913,0.2679681264294133,0.2540506455883368,0.15178129496609932,0.17799939558779088,0.058248213261473454,0.6357999739179311,0.7316770186335404,0.0847682119205298,0.47869674185463656,0.7994987468671679,0.9072681704260651,25
canonical,44,0.9274971633704219,28,2.0223106120100757e-05,0.8719954584161226,0.030732320255732963,0.8513377483443708,0.8490404004646668,0.8794800413849522,0.8027356386943528,0.09902851984300186,3.0079470198675495,0.1879242894814584,0.24461002230109585,0.29069767441860467,0.7845676290575508,0.2990344713131587,0.2695546478573978,0.2558481735429598,0.15332342817371605,0.18248175182481752,0.058152845401727764,0.622596215361518,0.7142857142857143,0.08874172185430464,0.48370927318295737,0.8020050125313283,0.9097744360902256,25
canonical,44,0.9271502955336322,29,9.029258971512472e-06,0.8717797331819472,0.029925062487434064,0.8508079470198675,0.8487400853220339,0.8793469152055328,0.8022050760146407,0.09925791180066205,3.0119205298013245,0.18815832192300888,0.2470777312003428,0.29103726082578046,0.7841021021159821,0.2990875616669655,0.26588328210022605,0.25345141875953575,0.15492291484460197,0.18250710451531418,0.05833084314062385,0.6281615131787582,0.7180124223602484,0.09006622516556291,0.48370927318295737,0.8045112781954887,0.9097744360902256,25
canonical,44,0.9272157182252293,30,2.2635146278615314e-06,0.8731762702242407,0.029773063891168152,0.8511788079470198,0.8488086111514235,0.8793813568352199,0.8022767756152768,0.09890873018044812,3.0158940397350995,0.18760662185639723,0.24648331142174235,0.2904773932811316,0.7840710707380578,0.2997279508660237,0.26763201637315964,0.2536423173081098,0.1546253168155672,0.18230818008877617,0.05847692989770975,0.6246877186294919,0.7142857142857143,0.09006622516556291,0.48370927318295737,0.8045112781954887,0.9097744360902256,25
canonical,45,0.8199801273192794,1,0.0008263860513916881,0.13575929605449902,0.14939452734376704,0.07825165562913908,0.7600741527997521,0.6183411989949369,0.6982340973742419,0.3356171420230837,6.8,0.5424488523653802,0.08022030378997033,0.08460486162264548,0.5990597451952733,0.12928641587495804,0.17215879016000304,0.06432535417513535,0.04377196442481981,0.04417339706609527,0.20259084128928187,0.9976470588235294,0.9987577639751553,0.0,0.12531328320802004,0.2756892230576441,0.43859649122807015,18
canonical,45,0.8724512239232737,2,0.0008241225367638266,0.272313369287539,0.12242151876645428,0.34103311258278146,0.8056875148807068,0.7703013127004368,0.7462965874884725,0.29129183844683887,4.717880794701987,0.49839906677347146,0.10124280004471391,0.11119051021866515,0.6676370904256694,0.11121612352629502,0.2020330439975099,0.11822031518360372,0.05585383773924455,0.058988551065281676,0.12182982290162492,0.957920089519882,0.9664596273291925,0.0,0.23558897243107768,0.5162907268170426,0.6641604010025063,18
canonical,45,0.8920876141197501,3,0.0008173567924201757,0.4548850411581039,0.1058950148788946,0.5487682119205298,0.824342002309389,0.7785156757537113,0.7680484132012023,0.24487386431315705,4.614569536423841,0.4384461072906358,0.1371895760203815,0.1434174796339133,0.6774561181036107,0.11029029140869777,0.22600023392927976,0.1340629269871729,0.07795426007583482,0.07802582622017946,0.11645646167876304,0.8880085258363867,0.8857142857142857,0.0,0.24310776942355888,0.5588972431077694,0.6892230576441103,18
canonical,45,0.9031989922305258,4,0.0008061629452715875,0.5275957990349134,0.09757738626961197,0.5279470198675497,0.8346086473826517,0.7870669274422794,0.7810486181178677,0.25181549842547957,4.532450331125828,0.44529930622175035,0.13223548280851108,0.1419491525423729,0.6859034484787412,0.10151744013031323,0.2360962046309899,0.13437927402244984,0.07454686659787792,0.07693913769704562,0.11294359783709201,0.9257855283617648,0.915527950310559,0.0,0.2832080200501253,0.5413533834586466,0.7042606516290727,18
canonical,45,0.9061832064805092,5,0.0007906636374498848,0.565790519443656,0.0916743850601571,0.551841059602649,0.8353355078105903,0.8166569964286573,0.7877435307318037,0.24592427200439196,4.015894039735099,0.4385264980593659,0.13294540984490147,0.1501054958304029,0.7084769866991891,0.10270944548149903,0.24519115167442418,0.16145895438490335,0.0743836486222915,0.08165719282903366,0.09527071867822318,0.9184358293921142,0.9279503105590062,0.0013245033112582781,0.3258145363408521,0.6015037593984962,0.7619047619047619,18
canonical,45,0.9126132892745308,6,0.0007710286826150014,0.5935963667328981,0.08683351666799613,0.5934304635761589,0.8411259101248298,0.829841919106855,0.7908750032989402,0.22813596859215404,3.8264900662251655,0.40901554927673955,0.14389154214484262,0.16277547457996946,0.7148737914970096,0.10938713016609351,0.26360334575685584,0.17175236587548737,0.08081112524137689,0.08922377706016027,0.08852993371316677,0.9065042667112262,0.9267080745341615,0.01456953642384106,0.3208020050125313,0.6340852130325815,0.7894736842105263,18
canonical,45,0.9170713208822506,7,0.0007474732054409863,0.6263071246097076,0.08445436108325209,0.6014834437086093,0.8443587336330397,0.8447863553399994,0.795263724218966,0.22227926177263824,3.5470198675496687,0.4002505681141224,0.14866219073091222,0.16422222222222221,0.727125872492109,0.10156224730114143,0.262545024805857,0.17545617924407966,0.0836517150306419,0.09017693715680293,0.0789390882252355,0.8943007763761117,0.9180124223602485,0.009271523178807948,0.3433583959899749,0.6691729323308271,0.8195488721804511,18
canonical,45,0.9113291906430112,8,0.0007202552846650586,0.5831507238149305,0.08996478461527399,0.679841059602649,0.8377770702537248,0.8398872225678607,0.7906557120088314,0.1889566083391313,3.670198675496689,0.35607795519663005,0.17400322809348837,0.18525010111905083,0.7355212038928639,0.12329648745556672,0.2616380175847073,0.19118085516038713,0.10191194244755784,0.10390199637023594,0.08307945517538316,0.8291327654225643,0.853416149068323,0.026490066225165563,0.37092731829573933,0.6942355889724311,0.8170426065162907,18
canonical,45,0.9142794753280681,9,0.0006896731255229556,0.6501845018450184,0.0796640245243907,0.5941192052980132,0.8406822760333631,0.845392555520801,0.7932628063022954,0.22848710036619047,3.480794701986755,0.40025387350593183,0.1436442869258249,0.16337228349896254,0.7359719929470503,0.10659583161274593,0.26243801887565454,0.19264141773212237,0.0803305488346569,0.08955938697318008,0.0772085824723314,0.9126904153008152,0.929192546583851,0.017218543046357615,0.37343358395989973,0.6766917293233082,0.8295739348370927,18
canonical,45,0.9132153842254004,10,0.0006560617925499662,0.6748339483394834,0.07408564211800694,0.6344900662251656,0.8405232823612542,0.840627270758644,0.7936437431650857,0.20526689529785447,3.667549668874172,0.3680609976827901,0.16228304740842778,0.1738713926475871,0.7269210186414623,0.1204634898652633,0.2466163593354626,0.18688427581002126,0.09461358468035831,0.09620991253644315,0.08380242284374917,0.8563406921783536,0.901863354037267,0.017218543046357615,0.3684210526315789,0.6516290726817042,0.7994987468671679,18
canonical,45,0.9180769731932318,11,0.0006197895385437662,0.6905251206358217,0.07075460434758238,0.6891655629139073,0.8445187311788891,0.8493295225262696,0.7958570655714563,0.18442620376128846,3.535099337748344,0.3416171496299817,0.17011184307072583,0.1928738478470216,0.7355824201434268,0.12704198559125265,0.26216004632272133,0.20120288531374633,0.09742149832784198,0.10844678217821782,0.07740458775921821,0.838696158020978,0.8708074534161491,0.022516556291390728,0.38345864661654133,0.7092731829573935,0.8295739348370927,18
canonical,45,0.9178980773404642,12,0.0005812537699097047,0.7088958274198126,0.0688628388701805,0.696794701986755,0.8447958013904612,0.8436276797959625,0.7948294183520119,0.18142708969027374,3.576158940397351,0.33122525080467347,0.17012922745852366,0.1958690459463257,0.7310227595000308,0.13710621992746988,0.2512516563939473,0.18701587886623613,0.09748062001945124,0.11042458808618505,0.08028567433294122,0.8412154731229962,0.8658385093167702,0.038410596026490065,0.3684210526315789,0.656641604010025,0.8145363408521303,18
canonical,45,0.91932532929177,13,0.0005408766925930643,0.7217144479137099,0.0642700344324112,0.7670993377483444,0.8445548375510755,0.8565183705878108,0.7975011655455888,0.14533324768270448,3.3417218543046356,0.27789532842239156,0.1994492113200867,0.22795925535651562,0.7477049174069449,0.16652718496819338,0.2548963036549644,0.19942234610536022,0.11818897692441518,0.1327469830231131,0.0721309632876002,0.7519734467500615,0.8062111801242235,0.05033112582781457,0.39598997493734334,0.7142857142857143,0.8671679197994987,18
canonical,45,0.9192555373601352,14,0.0004991006863023729,0.7427419812659665,0.06109385445181813,0.7522649006622516,0.8448196995753707,0.8602302983222596,0.7989342229926155,0.15331442459839137,3.3178807947019866,0.2880110526835755,0.19499845753143394,0.22351378279641315,0.7443583778476445,0.15567017594973245,0.26190724648091557,0.19900190550971433,0.11403245235256877,0.12900134176729922,0.07186456101775786,0.7953722986988175,0.8360248447204969,0.045033112582781455,0.37092731829573933,0.7042606516290727,0.8571428571428571,18
canonical,45,0.9207365006789032,15,0.00045638345770474285,0.7648594947487937,0.056266781740954945,0.7597880794701987,0.8457017551422217,0.862275072440853,0.8004998123540823,0.14904295340869705,3.2609271523178807,0.28119792470487687,0.19929648472572456,0.22707125809751108,0.7503474553668152,0.16489451937377453,0.2590106019966309,0.20850248619570788,0.11731939950534681,0.13159454653230587,0.06862361063247602,0.7699981058485196,0.8273291925465839,0.038410596026490065,0.39097744360902253,0.7192982456140351,0.8796992481203008,18
canonical,45,0.922713544184446,16,0.0004131930256958443,0.7817768946920238,0.052307401318103075,0.7673112582781457,0.8475839330345418,0.863989695009401,0.7996671775313042,0.144550408927775,3.2834437086092714,0.27033342698322527,0.19888312005585337,0.23189926547743966,0.751296111499041,0.17523472445706526,0.24964377641256363,0.2109300735706328,0.11632227848063657,0.13494809688581316,0.06943161551498042,0.7725368147304965,0.8236024844720496,0.03708609271523179,0.39348370927318294,0.7117794486215538,0.8771929824561403,18
canonical,45,0.9213213433380849,17,0.0003700025936869456,0.793312517740562,0.04925184470734426,0.7834172185430464,0.8460466211644351,0.8614513950234939,0.797697637704731,0.13763601856137314,3.266225165562914,0.2593342081531081,0.20423161079193897,0.23788217747949292,0.7527472217364986,0.1824662648141384,0.2595608288945749,0.21495514330983315,0.12162347226814534,0.13994296994955033,0.06955932393085165,0.726498546478311,0.7925465838509317,0.04370860927152318,0.40100250626566414,0.7167919799498746,0.8721804511278195,18
canonical,45,0.9277002681134398,18,0.0003272853650893153,0.80517740562021,0.04660984354891947,0.8039735099337748,0.8505301260217294,0.8730562993465714,0.8007867674737487,0.12522648492595823,3.0649006622516555,0.23699769086847144,0.22111492316563766,0.25523349436392917,0.7717014209171038,0.20749789848923683,0.27055175546550364,0.239992953878362,0.1331126470157546,0.1522940187364881,0.061597749576412036,0.7130187424705747,0.7875776397515528,0.05562913907284768,0.44110275689223055,0.7669172932330827,0.899749373433584,18
canonical,45,0.9223691721802614,19,0.00028550935879862404,0.8185637240987794,0.04494392392890794,0.7965562913907285,0.8460318043877534,0.8680581382958611,0.7971930872388046,0.1281032950569524,3.185430463576159,0.23880433565253603,0.21475891168464092,0.24705882352941178,0.7633736779250795,0.21489311878879866,0.2580582877129895,0.21765897420701946,0.12932299780318143,0.14668218859138532,0.06492533981342383,0.6975285370372337,0.782608695652174,0.046357615894039736,0.42355889724310775,0.7393483709273183,0.8847117794486216,18
canonical,45,0.9237364170764446,20,0.00024513228148198373,0.8039171160942379,0.047849836626223156,0.8166887417218543,0.846359949085487,0.8727988120731317,0.8009036732522561,0.11881667768528333,3.0966887417218545,0.22629175204971175,0.21839770616744297,0.26445578231292516,0.773764679909576,0.24347895632187525,0.25891573755416314,0.24558812363814297,0.13280717481710938,0.15952808412413438,0.06284851095883572,0.6644620047449031,0.7726708074534161,0.05562913907284768,0.45614035087719296,0.7744360902255639,0.8847117794486216,18
canonical,45,0.9221513630138198,21,0.00020659651284792217,0.8311552653988078,0.0403246740544481,0.8162649006622517,0.8454468033392982,0.8714869365854666,0.7968032911975762,0.1188304445380286,3.181456953642384,0.224697305020463,0.22578145855091858,0.2640067911714771,0.7670455967452161,0.2363353899369637,0.2628403877492145,0.23873968374417523,0.13697586432617276,0.15920143332480163,0.06463039564988433,0.6952732934752808,0.7726708074534161,0.06357615894039735,0.43859649122807015,0.7568922305764411,0.8822055137844611,18
canonical,45,0.9218008449902888,22,0.0001703242588417221,0.8387170025546409,0.03813151812313923,0.8254834437086093,0.844708554281922,0.8726719761314694,0.7986051790827269,0.11440323790126282,3.1165562913907285,0.21724012169394244,0.2231553847559948,0.266369710467706,0.770922907083667,0.24340496584773064,0.2623488001735254,0.23794547030773916,0.13645914127301506,0.16227951153324288,0.06313341608608858,0.6588961565910384,0.7428571428571429,0.06622516556291391,0.43609022556390975,0.7543859649122807,0.8847117794486216,18
