label,threshold,support_positive,support_negative,tp,fp,tn,fn,sensitivity,specificity,balanced_accuracy,precision,recall,f1,auc,pr_auc,brier,ece
Pigmented Purpuric Eruption,0.5,69,3454,64,726,2728,5,0.927536231884058,0.7898089171974523,0.8586725745407551,0.0810126582278481,0.927536231884058,0.1490104772991851,0.9257319805644368,0.19629517031960614,0.1630571484565735,0.32521255042804703
Leukocytoclastic Vasculitis,0.5,69,3454,60,797,2657,9,0.8695652173913043,0.7692530399536769,0.8194091286724906,0.07001166861143523,0.8695652173913043,0.12958963282937366,0.9051677114540587,0.24160015775012983,0.1640056073665619,0.32889060856705193
Lichen Planus Lichenoid Eruption,0.5,62,3461,55,1126,2335,7,0.8870967741935484,0.6746605027448714,0.7808786384692099,0.04657070279424217,0.8870967741935484,0.08849557522123894,0.8605847647985385,0.13457115524681718,0.2143918126821518,0.42488418259371624
Pityriasis Rosea,0.5,56,3467,51,915,2552,5,0.9107142857142857,0.7360830689356792,0.8233986773249824,0.052795031055900624,0.9107142857142857,0.09980430528375733,0.8951955169145824,0.20391127762461314,0.1881243884563446,0.36609990775940465
Viral Exanthem,0.5,57,3466,52,798,2668,5,0.9122807017543859,0.7697634160415464,0.8410220588979662,0.0611764705882353,0.9122807017543859,0.11466372657111357,0.9306141869387838,0.31236513395965654,0.16336077451705933,0.31662417497362155
Lichen Simplex Chronicus,0.5,55,3468,42,917,2551,13,0.7636363636363637,0.7355824682814303,0.749609415958897,0.043795620437956206,0.7636363636363637,0.08284023668639054,0.8350791653559819,0.08715121766900066,0.19065125286579132,0.39541754820216224
Stasis Dermatitis,0.5,49,3474,49,630,2844,0,1.0,0.8186528497409327,0.9093264248704663,0.07216494845360824,1.0,0.1346153846153846,0.9731709609577855,0.29048055121763494,0.13559597730636597,0.25710823288779006
Keratosis Pilaris,0.5,43,3480,43,589,2891,0,1.0,0.8307471264367816,0.9153735632183908,0.0680379746835443,1.0,0.1274074074074074,0.9698075380914194,0.39300549608500496,0.12266360223293304,0.2392970311804113
CD - Contact Dermatitis,0.5,49,3474,41,1364,2110,8,0.8367346938775511,0.6073690270581462,0.7220518604678486,0.029181494661921707,0.8367346938775511,0.05639614855570839,0.800139226675126,0.07436443783095616,0.23561707139015198,0.46223861302227726
Scabies,0.5,44,3479,41,925,2554,3,0.9318181818181818,0.7341189997125611,0.8329685907653714,0.042443064182194616,0.9318181818181818,0.08118811881188119,0.9427865896678774,0.28936155545530323,0.16604313254356384,0.34045503443525216
